SKU,Name1,Name2
ST20231201_121559_OUTWORK EVERYONE,OUTWORK,EVERYONE
ST20231201_121600_AND IN THE MORNING IM MAKIN WAFFLES,AND IN THE MORNING,I'M MAKIN' WAFFLES!
ST20231201_121601_SHES GOT A BOOK FOR EVERY SITUATION,SHE'S GOT A BOOK FOR,EVERY SITUATION
ST20231201_121602_I'M NOT CONVINCED I KNOW HOW TO READ,I'M NOT CONVINCED I,KNOW HOW TO READ
ST20231201_121603_DONT MAKE ME USE MY FLIGHT ATTENDANT VOICE,DON'T MAKE ME USE MY,FLIGHT ATTENDANT VOICE
ST20231201_121604_I PAINT BECAUSE PUNCHING PEOPLE IS FROWNED UPON,I PAINT BECAUSE PUNCHING,PEOPLE IS FROWNED UPON
ST20231201_121605_MY GIRLFRIEND IS HOTTER THAN YOURS,MY GIRLFRIEND IS,HOTTER THAN YOURS .
ST20231201_121606_JUST BECAUSE YOURE STRUGGLING DOESNT MEAN YOURE FAILING,JUST BECAUSE YOU'RE STRUGGLING,DOESN'T MEAN YOU'RE FAILING
ST20231201_121607_INTROVERTED BUT WILLING TO DISCUSS BOOK,INTROVERTED BUT,WILLING TO DISCUSS BOOK
ST20231201_121608_ASK ME ABOUT MY LOBOTOMY,ASK ME ABOUT,MY LOBOTOMY
ST20231201_121609_WARNING DONT DO COKE IN BATHROOM,WARNING DON'T DO,COKE IN BATHROOM
ST20231201_121610_MAKE MY COFFEE ICY AND MY BOOKS SPICY,MAKE MY COFFEE ICY,AND MY BOOKS SPICY
ST20231201_121611_NOT IN THE MOOD FOR SHAPE BASED JOKES,NOT IN THE MOOD FOR,SHAPE BASED JOKES
ST20231201_121612_PEOPLE ARE PARTICULARLY STUPID TODAY,PEOPLE ARE,PARTICULARLY STUPID TODAY
ST20231201_121613_WHAT DO YOU HAVE A KNIFE,WHAT DO YOU,HAVE? A KNIFE!
ST20231201_121614_ENJOY THE BUTTERFLIES,ENJOY THE,BUTTERFLIES
ST20231201_121615_YOU ARE THE MAIN CHARACTER,YOU ARE THE,MAIN CHARACTER
ST20231201_121616_WERE ALL MAD HERE,WE'RE ALL,MAD HERE
ST20231201_121617_I MAY NEVER COME DOWN TO EARTH AGAIN,I MAY NEVER COME,DOWN TO EARTH AGAIN
ST20231201_121618_GO GET EM BROTHERS,GO GET EM,BROTHERS
ST20231201_121619_AT LEAST ALL THIS TRAUMA MADE ME HILARIOUS,AT LEAST ALL THIS,TRAUMA MADE ME HILARIOUS
ST20231201_121620_WILL WORK FOR PRIMOGEMS,WILL WORK FOR,PRIMOGEMS
ST20231201_121621_DONT LET ANYONE MAKE YOU DISAPPEAR,DON'T LET ANYONE,MAKE YOU DISAPPEAR
ST20231201_121622_GOOD THINGS ARE COMING,GOOD THINGS,ARE COMING
ST20231201_121623_WHAT YOU THINK YOU CREATE SPIRITUAL,WHAT YOU THINK YOU,CREATE SPIRITUAL
ST20231201_121624_BE BRAVE LIKE UKRAINE,BE BRAVE,LIKE UKRAINE
ST20231201_121625_SORRY IM LATE DIDNT WANT TO COME,SORRY I'M LATE,DIDN'T WANT TO COME
ST20231201_121626_ONLY JUSTICE WILL BRING PEACE,ONLY JUSTICE,WILL BRING PEACE
ST20231201_121627_THIS IS NOT A MOMENT ITS THE MOVEMENT,THIS IS NOT A MOMENT,IT'S THE MOVEMENT.
ST20231201_121628_FAITH CAN MOVE MOUNTAINS,FAITH CAN MOVE,MOUNTAINS
ST20231201_121629_BE FEARLESS IN THE PURSUIT OF YOUR PASSIONS,BE FEARLESS IN THE,PURSUIT OF YOUR PASSIONS
ST20231201_121630_EVERY LITTLE THING IS GONNA BE ALRIGHT,EVERY LITTLE THING IS,GONNA BE ALRIGHT
ST20231201_121631_YOU CANT SCARE ME I RESCUE CATTLE DOGS,YOU CAN'T SCARE ME I,RESCUE CATTLE DOGS
ST20231201_121632_TRUTH IS A MATTER OF THE IMAGINATION,TRUTH IS A MATTER OF,THE IMAGINATION
ST20231201_121633_IM NOT ADDICTED TO WRESTLING,I'M NOT ADDICTED,TO WRESTLING
