SKU,Name1,Name2
ST20231202_143243_YOU AINT COOL UNLESS YOU PEE YOUR PANTS,YOU AINT COOL UNLESS,YOU PEE YOUR PANTS
ST20231202_143244_THIS IS CALM AND ITS DOCTOR,"THIS IS CALM,",AND IT'S DOCTOR
ST20231202_143245_SLEEP WHEN YOURE DEAD,SLEEP WHEN,YOU'RE DEAD
ST20231202_143246_BOOKS THE BEST WEAPONS IN THE WORLD,BOOKS! THE BEST,WEAPONS IN THE WORLD!
ST20231202_143248_ALL YOU NEED IS TO BELIEVE IN YOURSELF,ALL YOU NEED IS TO,BELIEVE IN YOURSELF
ST20231202_143249_ANYWAYS IM GONNA GO CRY IN THE BATHROOM,"ANYWAYS, I'M GONNA GO",CRY IN THE BATHROOM
ST20231202_143250_DONT MAKE ME REPEAT MYSELF,DON'T MAKE ME,REPEAT MYSELF
ST20231202_143251_THICK THIGHS SAVE LIVES,THICK THIGHS,SAVE LIVES
ST20231202_143252_LOOKING FOR MYSELF,LOOKING FOR,MYSELF
ST20231202_143253_LIFE IS FULL OF IMPORTANT CHOICES,LIFE IS FULL OF,IMPORTANT CHOICES
ST20231202_143254_I HAVE ASKED YOU THRICE,I HAVE ASKED,YOU THRICE
ST20231202_143255_ARMY STRONG,ARMY,STRONG
ST20231202_143256_AIM HIGH,AIM,HIGH
ST20231202_143257_THIS WELL DEFEND,THIS WE'LL,DEFEND
ST20231202_143258_ALWAYS READY,ALWAYS,READY
ST20231202_143259_IS YOUR SOCIAL WORKER IN THAT HORSE,IS YOUR SOCIAL,WORKER IN THAT HORSE?
ST20231202_143300_WHATS YOUR FAVORITE SCARY MOVIE,WHAT'S YOUR,FAVORITE SCARY MOVIE?
ST20231202_143301_IF WE COULD ALL SPREAD A LITTLE SUNSHINE,IF WE COULD ALL SPREAD,A LITTLE SUNSHINE
ST20231202_143302_DID YOU TRY GETTING GOOD,DID YOU TRY,GETTING GOOD?
ST20231202_143303_DIRECTION IS MORE IMPORTANT THAN SPEED,DIRECTION IS MORE,IMPORTANT THAN SPEED
ST20231202_143304_WHEN PEOPLE SAY IMPOSSIBLE THEY USUALLY MEAN IMPROBABLE,WHEN PEOPLE SAY IMPOSSIBLE,THEY USUALLY MEAN IMPROBABLE
ST20231202_143305_I DONT TAKE THE PRESSURE I DRINK IT,I DON'T TAKE THE,PRESSURE I DRINK IT
ST20231202_143306_GOD CREATED YOU FOR A PURPOSE,GOD CREATED YOU,FOR A PURPOSE
ST20231202_143307_NO GUNS AT THE DINNER TABLE,NO GUNS AT THE,DINNER TABLE
ST20231202_143308_YOU HAVE SURVIVED 100% OF YOUR BAD DAYS,YOU HAVE SURVIVED,100% OF YOUR BAD DAYS
ST20231202_143309_WATER IS FOR TOILETS,WATER IS FOR,TOILETS
ST20231202_143310_MEET ME AT THE BAR,MEET ME AT,THE BAR
ST20231202_143311_OFFENSIVE AMOUNT OF ADULTING,OFFENSIVE AMOUNT,OF ADULTING
ST20231202_143312_THE SECRET S GRATITUDE,THE SECRET S,GRATITUDE
ST20231202_143313_AINT THAT JUST THE WAY,AIN'T THAT,JUST THE WAY
ST20231202_143314_FREAKING AMAZING VETERINARY RECEPTIONIST,FREAKING AMAZING,VETERINARY RECEPTIONIST
ST20231202_143315_LOVE IS INDOMITABLE,LOVE IS,INDOMITABLE
ST20231202_143316_DOWN THE RESEARCH RABBIT HOLE,DOWN THE,RESEARCH RABBIT HOLE
