SKU,Name1,Name2
ST20240122_220555_BLIND FAITH IN BAD LEADERS IS NOT PATRIOTISM,BLIND FAITH IN BAD,LEADERS IS NOT PATRIOTISM
ST20240122_220556_JESUS WOULD SLAP YOU,JESUS WOULD,SLAP YOU
ST20240122_220557_NO WEAPON FORMED AGAINST ME SHALL PROSPER,NO WEAPON FORMED,AGAINST ME SHALL PROSPER
ST20240122_220558_EQUAL RIGHTS FOR OTHERS DOES NOT MEAN LESS RIGHTS FOR YOU,EQUAL RIGHTS FOR OTHERS DOES,NOT MEAN LESS RIGHTS FOR YOU
ST20240122_220559_BORN OF HIS SPIRIT WASHED IN HIS BLOOD,"BORN OF HIS SPIRIT,",WASHED IN HIS BLOOD
ST20240122_220600_FIGHT FOR THOSE WITHOUT YOUR PRIVILEGE,FIGHT FOR THOSE,WITHOUT YOUR PRIVILEGE
ST20240122_220601_WHEN INJUSTICE BECOMES LAW RESISTANCE BECOMES DUTY,WHEN INJUSTICE BECOMES LAW,RESISTANCE BECOMES DUTY
ST20240122_220602_HONK IF YOU LOVE JESUS CHEESES,HONK IF YOU LOVE,JESUS CHEESES
ST20240122_220603_I PREFER DANGEROUS LIBERTY TO PEACEFUL SERVITUDE,I PREFER DANGEROUS LIBERTY,TO PEACEFUL SERVITUDE
ST20240122_220604_MAY PEACE PREVAIL ON EARTH,MAY PEACE,PREVAIL ON EARTH
ST20240122_220605_FOLLOW YOUR BLISS,FOLLOW,YOUR BLISS
ST20240122_220606_SAVE THE BEES,SAVE THE,BEES
ST20240122_220607_JESUS IS LORD,JESUS IS,LORD
ST20240122_220608_ODERINT DUM METUANT,ODERINT DUM,METUANT
ST20240122_220609_BE GENTLE ITS Y FIRST DICTATORSHIP,BE GENTLE IT'S Y,FIRST DICTATORSHIP
ST20240122_220610_THOSE WHO CAN MAKE YOU BELIEVE ABSURDITIES CAN MAKE YOU COMMIT ATROCITIES,THOSE WHO CAN MAKE YOU BELIEVE,ABSURDITIES CAN MAKE YOU COMMIT ATROCITIES
ST20240122_220611_DRIVE CAREFULLY THERE IS NO HEAVE,DRIVE CAREFULLY,THERE IS NO HEAVE
ST20240122_220612_RELIGIOUS GROUPS SHOULD STAY OUT OF POLITICS OR BE TAXED,RELIGIOUS GROUPS SHOULD STAY,OUT OF POLITICS OR BE TAXED
ST20240122_220613_I THINK THEREFORE IM DANGEROUS,I THINK THEREFORE,I'M DANGEROUS
ST20240122_220614_DO NOT MISTAKE AUTHORITY FOR TRUTH,DO NOT MISTAKE,AUTHORITY FOR TRUTH
ST20240122_220615_NEVER FORGET PLUTO,NEVER,FORGET PLUTO
ST20240122_220616_TRY BEING INFORMED NOT JUST OPINIONATED,TRY BEING INFORMED,NOT JUST OPINIONATED
