SKU,Name1,Name2
ST20231204_190205_WELL FUCK ME GENTLY WITH A CHAINSAW,WELL FUCK ME GENTLY,WITH A CHAINSAW
ST20231204_190207_THIS IS SO METAPHORICAL,THIS IS SO,METAPHORICAL
ST20231204_190208_FULLY DEPRECIATED BUT STILL IN USE,FULLY DEPRECIATED,BUT STILL IN USE
ST20231204_190209_FAST CARS AND FREEDOM,FAST CARS,AND FREEDOM
ST20231204_190210_WERE ALL A LITTLE BIT GAY,WE'RE ALL A,LITTLE BIT GAY
ST20231204_190211_WHERE WERE YOU NOW,WHERE WERE,YOU NOW
ST20231204_190212_LOW AND SLOW BBQ IS LIFE,LOW AND SLOW,BBQ IS LIFE
ST20231204_190213_INHALE EXHALE,INHALE,EXHALE
ST20231204_190214_EXCUSE ME FOR BEING SO INTELLECTUAL,EXCUSE ME FOR BEING,SO INTELLECTUAL
ST20231204_190215_IF YOURE GONNA BE A BEAR BE A GRIZZLY,IF YOU'RE GONNA BE A,"BEAR, BE A GRIZZLY"
ST20231204_190216_STUPID PEOPLE ARE LIKE GLOW STICKS,STUPID PEOPLE ARE,LIKE GLOW STICKS
ST20231204_190217_THESE PRETZELS ARE MAKING ME THIRSTY,THESE PRETZELS ARE,MAKING ME THIRSTY!
ST20231204_190218_BE THE ENERGY YOU WANT TO ATTRACT,BE THE ENERGY YOU,WANT TO ATTRACT
ST20231204_190219_CALL ME BY YOUR NAME,CALL ME BY,YOUR NAME
ST20231204_190220_DONT BE BORING,DON'T BE,BORING
ST20231204_190221_PUT YOUR FEET ON THE PEDALS,PUT YOUR FEET,ON THE PEDALS
ST20231204_190222_WELCOME TO A SHOW ABOUT DEATH,WELCOME TO A,SHOW ABOUT DEATH
ST20231204_190223_DATA OR IT DIDNT HAPPEN,DATA OR IT,DIDN'T HAPPEN
ST20231204_190224_I TOOK MY POWER,I TOOK MY,POWER
ST20231204_190225_WHAT EXCELLENT BOILED POTATOES,WHAT EXCELLENT,BOILED POTATOES
ST20231204_190226_BOOKS WE LOVE,BOOKS WE,LOVE
ST20231204_190227_DONT CALL YOUR EX CALL YOUR SENATOR,"DONT CALL YOUR EX,",CALL YOUR SENATOR
ST20231204_190228_I DO WHAT I WANT,I DO WHAT,I WANT
ST20231204_190229_ANONYMOUS WAS A WOMAN,ANONYMOUS,WAS A WOMAN
ST20231204_190230_YOU LOVE ME REAL OR NOT REAL,YOU LOVE ME?,REAL OR NOT REAL
