SKU,Name1,Name2
ST20231118_102432_AND IF NOT HE IS STILL GOOD,"AND IF NOT, HE",IS STILL GOOD
ST20231118_102433_I UNDERSTOOD THAT REFERENCE,I UNDERSTOOD,THAT REFERENCE
ST20231118_102434_I RISE ABOVE IT ALL,I RISE,ABOVE IT ALL
ST20231118_102435_YOU CAN NEVER HAVE TOO MANY ROCKS,YOU CAN NEVER HAVE,TOO MANY ROCKS
ST20231118_102436_KEEP WATERING THE GOOD SEEDS,KEEP WATERING,THE GOOD SEEDS
ST20231118_102437_I AM NOT THE MEEK AND OBEDIENT TYPE,I AM NOT THE MEEK,AND OBEDIENT TYPE
ST20231118_102438_ITS YOUR BREATH IN OUR LUNGS,ITS YOUR BREATH,IN OUR LUNGS
ST20231118_102439_THE REST IS SILENCE,THE REST IS,SILENCE
ST20231118_102440_GO INTO ALL THE WORLD,GO INTO ALL,THE WORLD
ST20231118_102441_ITS NOT A HILL TO DIE ON,IT'S NOT A,HILL TO DIE ON
ST20231118_102442_HONEST TO GOD KNOCK ME OUT,HONEST TO GOD,KNOCK ME OUT
ST20231118_102444_A DREAM IS A WISH YOUR HEART MAKES,A DREAM IS A WISH,YOUR HEART MAKES
ST20231118_102445_IT IS NOT A PHASE IT IS WHO I AM,"IT IS NOT A PHASE,",IT IS WHO I AM
ST20231118_102446_UNDERESTIMATE ME THATLL BE FUN,"UNDERESTIMATE ME,",THAT'LL BE FUN!
ST20231118_102447_YOU NEVER KNOW HOW STRONG YOU ARE,YOU NEVER KNOW HOW,STRONG YOU ARE
ST20231118_102448_I KNOW YOU ARE OBSESSED WITH ME,I KNOW YOU ARE,OBSESSED WITH ME
ST20231118_102449_FAMILY OVER EVERYTHING,FAMILY OVER,EVERYTHING
ST20231118_102451_SHE BELIEVE SHE COULD SO SHE DID,SHE BELIEVE SHE,COULD SO SHE DID
ST20231118_102452_WE SEE EACH OTHER,WE SEE EACH,OTHER!
ST20231118_102453_OUR FUTURE IS UP TO US,OUR FUTURE IS,UP TO US
ST20231118_102455_IM NOT MADE OF EYES,I'M NOT MADE,OF EYES
ST20231118_102456_I READ PAST MY BEDTIME,I READ PAST,MY BEDTIME
ST20231118_102457_HAVE YOURSELF A MERRY,HAVE YOURSELF, A MERRY
ST20231118_102459_COURAGE IS NOT THE ABSENCE OF FEAR,COURAGE IS NOT THE,ABSENCE OF FEAR
ST20231118_102500_FEARFULLY AND WONDERFULLY MADE,FEARFULLY AND,WONDERFULLY MADE
ST20231118_102501_EAT LIKE NOBODYS WATCHING,EAT LIKE,NOBODY'S WATCHING
ST20231118_102502_LET THE GOOD TIMES ROLL,LET THE GOOD,TIMES ROLL
ST20231118_102503_THIS FEELS LIKE THE END,THIS FEELS,LIKE THE END
ST20231118_102505_TODAY IS GOING TO BE AMAZING,TODAY IS GOING,TO BE AMAZING!
ST20231118_102507_DONT HAVE A CRAP ATTACK,DON'T HAVE A,CRAP ATTACK
ST20231118_102508_NEVER BE SO KIND YOU FORGET TO BE CLEVER,NEVER BE SO KIND YOU,FORGET TO BE CLEVER
ST20231118_102513_I CHOOSE TO LIVE BY CHOICE NOT BY CHANCE,I CHOOSE TO LIVE BY,"CHOICE, NOT BY CHANCE"
ST20231118_102514_ENGINEER PROBLEM SOLVER,ENGINEER,PROBLEM SOLVER
ST20231118_102516_CHILDREN PREVENTED MANY ACCIDENTS,CHILDREN PREVENTED,MANY ACCIDENTS
ST20231118_102517_IT IS MY BAD TO PUT MY HANDS ON YOU,IT IS MY BAD TO PUT,MY HANDS ON YOU
ST20231118_102519_I'M SURE THAT WILL GET SORTED OUT,I'M SURE THAT,WILL GET SORTED OUT
