SKU,Name1,Name2
ST20231218_211243_NEVER TELL ME THE ODDS,NEVER TELL ME,THE ODDS!
ST20231218_211244_ADVENTURES AWAIT THOSE WITH A WILD SOUL,ADVENTURES AWAIT,THOSE WITH A WILD SOUL
ST20231218_211245_ALL CHOICES HAVE CONSEQUENCES CHOOSE WISELY,ALL CHOICES HAVE,CONSEQUENCES CHOOSE WISELY
ST20231218_211246_TESTED POSITIVE FOR FREEDOM,TESTED POSITIVE,FOR FREEDOM
ST20231218_211247_A FORCE FOR GOOD,A FORCE,FOR GOOD
ST20231218_211248_I LOVE MY HUSBAND,I LOVE MY,HUSBAND
ST20231218_211249_I GET IT FROM MY MAMA,I GET IT,FROM MY MAMA
ST20231218_211250_EVERYONE IS LITERALLY BEING SO RUDE RIGHT NOW,EVERYONE IS LITERALLY,BEING SO RUDE RIGHT NOW
ST20231218_211251_YOU COULD BE DRINKING WHOLE IF YOU WANTED TO,YOU COULD BE DRINKING,WHOLE IF YOU WANTED TO
ST20231218_211252_DONT LET THE BAD DAYS WIN,DONT LET THE,BAD DAYS WIN
ST20231218_211253_NO FEELING IS FINAL,NO FEELING,IS FINAL
ST20231218_211254_WE ARE NOT THINGS,WE ARE NOT,THINGS
ST20231218_211255_I CAN FIX THAT,I CAN FIX,THAT
ST20231218_211256_DID YOU TRY GETTING GOOD,DID YOU TRY,GETTING GOOD?
ST20231218_211257_THE FASTER WE COME,THE FASTER,WE COME
ST20231218_211258_SLOW DOWN POUCHES AT PLAY,"SLOW DOWN,",POUCHES AT PLAY
ST20231218_211259_THOSE ARE NOT TICKS THEYRE HIS NIPPLES,"THOSE ARE NOT TICKS,",THEYRE HIS NIPPLES!
ST20231218_211300_GOING THROUGH HELL KEEP GOING,GOING THROUGH,"HELL, KEEP GOING"
ST20231218_211301_SHE BELIEVED SHE COULD SO SHE DID,SHE BELIEVED SHE,COULD SO SHE DID
ST20231218_211303_MOM SAID ITS MY TURN TO BE BORN,MOM SAID IT'S MY,TURN TO BE BORN
ST20231218_211304_TAP THE BRAKES FOR AMERICAS MARSUPIALS,TAP THE BRAKES FOR,AMERICA'S MARSUPIALS
ST20231218_211305_BLOSSOM WHEREVER LIFE PLANTS YOU,BLOSSOM WHEREVER,LIFE PLANTS YOU
ST20231218_211306_DREAM ME THE WORLD,DREAM ME,THE WORLD
ST20231218_211307_WE DO NOT FOLLOW MAPS,WE DO NOT,FOLLOW MAPS
ST20231218_211308_HAVE COURAGE AND BE KIND,HAVE COURAGE,AND BE KIND
ST20231218_211309_I HAVE TO HAVE MY TOOLS,I HAVE TO HAVE,MY TOOLS!
ST20231218_211310_JUST BECAUSE YOURE STRUGGLING DOESNT MEAN YOURE FAILING,JUST BECAUSE YOU'RE STRUGGLING,DOESN'T MEAN YOU'RE FAILING
ST20231218_211311_SO IT WAS ALL YOUR WORK,SO IT WAS ALL,YOUR WORK
