SKU,Name1,Name2
ST20231208_202704_CLEAR EYES FULL HEARTS CANT LOSE,"CLEAR EYES, FULL","HEARTS, CAN'T LOSE"
ST20231208_202705_PRAY MORE WORRY LESS,PRAY MORE,WORRY LESS
ST20231208_202706_AINT NO MOUNTAIN HIGH ENOUGH,AIN'T NO MOUNTAIN,HIGH ENOUGH!
ST20231208_202707_SHOULD I LAUGH OR CRY,SHOULD I,LAUGH OR CRY?
ST20231208_202708_HOLD ON LET ME OVERTHINK THIS,HOLD ON LET ME,OVERTHINK THIS
ST20231208_202709_DRIVER GETS THE FIRST CHOICE AT THE RESTAURANT,DRIVER GETS THE FIRST,CHOICE AT THE RESTAURANT
ST20231208_202710_SORRY IM LATE I DIDNT WANT TO COME,SORRY I'M LATE I,DIDN'T WANT TO COME
ST20231208_202711_TEACHING IS MY JAMMY JAM,TEACHING IS MY,JAMMY JAM
ST20231208_202712_IN TAHOES EMBRACE FIND SOLACE AND TIMELESS GRACE,"IN TAHOE'S EMBRACE, FIND",SOLACE AND TIMELESS GRACE
ST20231208_202713_MY LIFE IS A MESS,MY LIFE IS,A MESS
ST20231208_202714_LIVING WILD AND FREE IN THE HEARTBEAT OF NATURE,LIVING WILD AND FREE IN,THE HEARTBEAT OF NATURE
ST20231208_202715_WILD HEARTS FIND JOY IN THE DANCE OF EXPLORATION,WILD HEARTS FIND JOY IN,THE DANCE OF EXPLORATION
ST20231208_202716_DATA OR IT DIDNT HAPPEN,DATA OR IT,DIDN'T HAPPEN
ST20231208_202717_COFFEE SHOTS AND HEAVY SQUATS,COFFEE SHOTS AND,HEAVY SQUATS
ST20231208_202718_EMBRACE THE WILD JOURNEY CHERISH THE RIDE,EMBRACE THE WILD,"JOURNEY, CHERISH THE RIDE"
ST20231208_202719_DO NOT BE CONFORMED,DO NOT BE,CONFORMED
ST20231208_202720_TOASTER SPEEDING TOWARDS DAWN,"TOASTER, SPEEDING",TOWARDS DAWN
ST20231208_202721_THIS PAIN WOULDNT BE FOR EVERMORE,THIS PAIN WOULDN'T,BE FOR EVERMORE
ST20231208_202722_NO COMPLAINING ABOUT THE CHOICE OF MUSEUMS,NO COMPLAINING ABOUT,THE CHOICE OF MUSEUMS
ST20231208_202723_WORDS ARE OUR MOST INEXHAUSTIBLE SOURCE OF MAGIC,WORDS ARE OUR MOST,INEXHAUSTIBLE SOURCE OF MAGIC
ST20231208_202724_I EAT ALL THE TIME,I EAT ALL,THE TIME
ST20231208_202725_SCREW YOU GUYS IM GOING HOME,"SCREW YOU GUYS,",I'M GOING HOME.
ST20231208_202726_IT'S A BEAUTIFUL DAY TO SAVE LIVES,IT'S A BEAUTIFUL,DAY TO SAVE LIVES
ST20231208_202727_FAITH CAN MOVE MOUNTAINS,FAITH CAN MOVE,MOUNTAINS
ST20231208_202728_NO COMPLAINING ABOUT THE CHOICE OF RESTAURANT,NO COMPLAINING ABOUT THE,CHOICE OF RESTAURANT
ST20231208_202729_PEACE WAS NEVER AN OPTION,PEACE WAS,NEVER AN OPTION
ST20231208_202730_BORN TO BE A NOMAD JOURNEYING THROUGH THE WILD EXPANSE,"BORN TO BE A NOMAD,",JOURNEYING THROUGH THE WILD EXPANSE
ST20231208_202731_LIFE IS SHORT AND SO AM I,LIFE IS SHORT,AND SO AM I
ST20231208_202732_NO COMPLAINING ABOUT EARLY MORNING DEPARTURES,NO COMPLAINING ABOUT,EARLY MORNING DEPARTURES
ST20231208_202733_GET YOUR SHIT TOGETHER,GET YOUR SHIT,TOGETHER
ST20231208_202734_JUST KEEP IT UP,JUST KEEP,IT UP
ST20231208_202735_REMEMBER WHY YOU STARTED,REMEMBER WHY,YOU STARTED
ST20231208_202736_WATCH OUT MARSUPIALS ON THE MOVE,WATCH OUT!,MARSUPIALS ON THE MOVE
ST20231208_202737_HOPE YOUR DAY IS AS RIVETING AS A POWERPOINT PRESENTATION,HOPE YOUR DAY IS AS RIVETING,AS A POWERPOINT PRESENTATION
ST20231208_202738_NO TAKING OVER THE DRIVERS PLAYLIST,NO TAKING OVER THE,DRIVER'S PLAYLIST
ST20231208_202739_THIS IS SO BOOORING,THIS IS SO,BOOORING!
ST20231208_202740_I FIND YOUR LACK OF FAITH DISTURBING,I FIND YOUR LACK OF,FAITH DISTURBING
ST20231208_202741_I BELIEVE IN A UNIVERSE,I BELIEVE IN,A UNIVERSE
ST20231208_202742_NEVER LET THE FEAR OF STRIKING OUT,NEVER LET THE FEAR,OF STRIKING OUT
ST20231208_202743_I HOPE YOU HAVE THE DAY YOU DESERVE,I HOPE YOU HAVE THE,DAY YOU DESERVE!
ST20231208_202744_HI I DONT CARE THANKS,HI. I DON'T,CARE. THANKS.
ST20231208_202745_THE HEAD AND THE HEART,THE HEAD AND,THE HEART
ST20231208_202746_ITS FULL OF SECRETS,IT'S FULL OF,SECRETS
ST20231208_202747_HIT THE BRAKES MARSUPIALS ABOUT,"HIT THE BRAKES,",MARSUPIALS ABOUT!
ST20231208_202748_I MAY NEVER COME DOWN TO EARTH AGAIN,I MAY NEVER COME,DOWN TO EARTH AGAIN
ST20231208_202749_NATURES CATHEDRAL TAHOES WATER A SACRED HYMN,"NATURE'S CATHEDRAL,",TAHOE'S WATER A SACRED HYMN
ST20231208_202750_I LOVE MY ROTTEN UNGRATEFUL CAT,I LOVE MY ROTTEN,UNGRATEFUL CAT
ST20231208_202751_KILL EM WITH KINDNESS,KILL EM WITH,KINDNESS
ST20231208_202752_I BECAME A HOUSEKEEPER FOR THE MONEY AND FAME,I BECAME A HOUSEKEEPER,FOR THE MONEY AND FAME
ST20231208_202753_IT ENDS WITH US BOOK,IT ENDS WITH,US BOOK
ST20231208_202754_IN THE WILD FIND THE TRUE ESSENCE OF FREEDOM,"IN THE WILD, FIND THE",TRUE ESSENCE OF FREEDOM
ST20231208_202755_THE MOST IMPORTANT STEP,THE MOST,IMPORTANT STEP
ST20231208_202756_NO ARGUING ABOUT THE ROUTE,NO ARGUING,ABOUT THE ROUTE
