SKU,Name1,Name2
ST20231207_142541_JUST RUN YOUR OWN RACE,JUST RUN YOUR,OWN RACE
ST20231207_142542_DO NO HARM TAKE NO SHIT,"DO NO HARM,",TAKE NO SHIT
ST20231207_142543_OPOSSUM LIVE LAUGH LOVE,OPOSSUM LIVE,LAUGH LOVE
ST20231207_142544_HANG ON LET ME OVERTHINK THIS,HANG ON. LET ME,OVERTHINK THIS.
ST20231207_142545_BE KIND COLORFUL VINTAGE,BE KIND,COLORFUL VINTAGE
ST20231207_142546_GROW THROUGH WHAT YOU GO THROUGH,GROW THROUGH WHAT,YOU GO THROUGH
ST20231207_142547_NOT TODAY SATAN GRAPHIC,"""NOT TODAY,","SATAN"" GRAPHIC"
ST20231207_142548_SHE DOESNT EVEN GO HERE,SHE DOESN'T,EVEN GO HERE
ST20231207_142549_BRUSHED WATERCOLOR PAINTED SUN,BRUSHED,WATERCOLOR PAINTED SUN
ST20231207_142550_IT BE LIKE THAT SOMETIMES,IT BE LIKE,THAT SOMETIMES
ST20231207_142551_YOU CAN DO HARD THINGS,YOU CAN DO,HARD THINGS
ST20231207_142552_IT IS WHAT IT IS,IT IS WHAT,IT IS
ST20231207_142553_FAITH IS GREATER THAN FEAR,FAITH IS,GREATER THAN FEAR
ST20231207_142554_ANOTHER DAY ANOTHER SLAY,ANOTHER DAY,ANOTHER SLAY
ST20231207_142555_BYE HAVE TO STUDY,BYE HAVE,TO STUDY
ST20231207_142556_HEALING IS NOT LINEAR RECOVERY,HEALING IS NOT,LINEAR. RECOVERY
ST20231207_142557_REMEMBER WHY YOU STARTED,REMEMBER WHY,YOU STARTED
ST20231207_142558_JUST KEEP SWIMMING WAVE,JUST KEEP,SWIMMING WAVE
ST20231207_142559_DRAGON OF FEMINISM 2,DRAGON OF,FEMINISM 2
ST20231207_142600_ADVENTURE IS OUT THERE,ADVENTURE IS,OUT THERE
ST20231207_142601_IT IS WHAT IT IS,IT IS WHAT,IT IS
ST20231207_142602_WORK HARD AND BE NICE TO PEOPLE,WORK HARD AND BE,NICE TO PEOPLE
ST20231207_142603_YOURE DOING GREAT BITCH,YOU'RE DOING,GREAT BITCH
ST20231207_142604_IN THE END WE ALL BECOME STORIES,"IN THE END, WE ALL",BECOME STORIES
ST20231207_142605_WOMEN DONT OWE YOU SHIT,WOMEN DON'T,OWE YOU SHIT
ST20231207_142606_LONG LIVE ALL THE MAGIC,LONG LIVE ALL,THE MAGIC
ST20231207_142607_YOU CAN DO HARD THINGS,YOU CAN DO,HARD THINGS
ST20231207_142608_TODAY IS BEAUTIFUL AND IT IS YOURS,TODAY IS BEAUTIFUL,AND IT IS YOURS
ST20231207_142609_BE KIND ANYWAY PINK,BE KIND,ANYWAY PINK
ST20231207_142610_ITS ALL MADE UP WHITE,ITS ALL MADE,UP WHITE
ST20231207_142611_MOTIVATION PROVE THEM WRONG,"MOTIVATION,",PROVE THEM WRONG
ST20231207_142612_BE STILL REST CHRISTIAN,"BE STILL,","REST, CHRISTIAN"
ST20231207_142613_YOU'RE DONE YOU ARE DONE,YOU'RE DONE,YOU ARE DONE
ST20231207_142614_GROW THROUGH WHAT YOU GO THROUGH,GROW THROUGH WHAT,YOU GO THROUGH
ST20231207_142615_HOT GIRLS READ BOOKS,HOT GIRLS,READ BOOKS
ST20231207_142616_CLEVER GIRL RAPTOR DINOSAUR,CLEVER GIRL,RAPTOR DINOSAUR
ST20231207_142617_SHE DOESNT EVEN GO HERE,SHE DOESN'T,EVEN GO HERE
ST20231207_142618_GROW THROUGH WHAT YOU GO THROUGH,GROW THROUGH WHAT,YOU GO THROUGH
ST20231207_142619_I EXIST WITHOUT MY CONSENT FROG,I EXIST WITHOUT,MY CONSENT FROG
ST20231207_142620_WERE ALL MAD HERE,WE'RE ALL,MAD HERE
ST20231207_142621_ANOTHER DAY ANOTHER SLAY,ANOTHER DAY,ANOTHER SLAY
ST20231207_142622_CRIES IN A COOL WAY,CRIES IN A,COOL WAY
ST20231207_142623_ITS A GOOD DAY TO READ A BOOK,IT'S A GOOD DAY,TO READ A BOOK
ST20231207_142624_LONG LIVE ALL THE MAGIC,LONG LIVE ALL,THE MAGIC
ST20231207_142625_HEALING IS NOT LINEAR RECOVERY,HEALING IS NOT,LINEAR. RECOVERY
ST20231207_142626_THAT WASNT VERY CASH MONEY OF YOU,THAT WASN'T VERY,CASH MONEY OF YOU
ST20231207_142627_HOT GIRLS READ BOOKS,HOT GIRLS,READ BOOKS
ST20231207_142628_A WHITE MAN NO,A WHITE,MAN? NO!
