SKU,Name1,Name2
ST20231217_214338_NO TEXTING WHILE DRIVING,NO TEXTING,WHILE DRIVING
ST20231217_214339_GUARDIANS OF CLARITY TAHOES TIMELESS KEEPERS,"GUARDIANS OF CLARITY,",TAHOE'S TIMELESS KEEPERS
ST20231217_214340_GO BE ABSOLUTELY POSITIVELY FUCKING ANGELIC,GO BE ABSOLUTELY,POSITIVELY FUCKING ANGELIC
ST20231217_214341_WELCOME TO A SHOW ABOUT DEATH,WELCOME TO A,SHOW ABOUT DEATH
ST20231217_214342_EMBRACING THE WILD SIDE OF THE OPEN WORLD,EMBRACING THE WILD,SIDE OF THE OPEN WORLD
ST20231217_214343_TIDY AS YOU GO,TIDY AS,YOU GO
ST20231217_214344_LIFES JOURNEY WILD FREE AND UNCHARTED,"LIFE'S JOURNEY, WILD,","FREE, AND UNCHARTED"
ST20231217_214345_IM NOT ADDICTED TO WRESTLING,I'M NOT ADDICTED,TO WRESTLING
ST20231217_214346_I ALWAYS WEAR BLACK,I ALWAYS,WEAR BLACK
ST20231217_214347_I HATE THIS PLAN LETS DO IT,I HATE THIS,"PLAN, LET'S DO IT"
ST20231217_214348_BORN TO ROAM DESTINED TO WANDER GUIDED BY THE WILD,"BORN TO ROAM, DESTINED TO","WANDER, GUIDED BY THE WILD"
ST20231217_214349_WHAT WE DO IN THE SHADOWS,WHAT WE DO IN,THE SHADOWS
ST20231217_214350_EMBRACE THE WILD RIDE FOR LIFE IS AN UNTAMED ADVENTURE,"EMBRACE THE WILD RIDE, FOR",LIFE IS AN UNTAMED ADVENTURE
ST20231217_214351_PRESERVING PARADISE TAHOE FOREVER,PRESERVING,"PARADISE, TAHOE FOREVER"
ST20231217_214352_WISHING YOU A DAY AS EXCITING AS A STALE DONUT,WISHING YOU A DAY AS,EXCITING AS A STALE DONUT
ST20231217_214353_NO COMPLAINING ABOUT THE CHOICE OF HOTEL,NO COMPLAINING ABOUT,THE CHOICE OF HOTEL
ST20231217_214354_ONE THING AT A TIME,ONE THING,AT A TIME
ST20231217_214355_I RISE ABOVE IT ALL,I RISE,ABOVE IT ALL
ST20231217_214356_WHEN THEY GO LOW WE GO HIGH,WHEN THEY GO,"LOW, WE GO HIGH"
ST20231217_214357_SPEED BUMP FOR USAS POUCH PERFECTION,SPEED BUMP FOR USA'S,POUCH PERFECTION
ST20231217_214358_CAMPING IS THE PAUSE BUTTON IN THE SYMPHONY OF LIFE,CAMPING IS THE PAUSE BUTTON,IN THE SYMPHONY OF LIFE
ST20231217_214359_THE SECRET S GRATITUDE,THE SECRET S,GRATITUDE
ST20231217_214400_WORK HARD DREAM BIG,WORK HARD,DREAM BIG
ST20231217_214401_I LIKE BIG BOOKS AND I CANNOT LIE,I LIKE BIG BOOKS,AND I CANNOT LIE
ST20231217_214402_NO ARGUING ABOUT THE CHOICE OF BOARD GAMES,NO ARGUING ABOUT THE,CHOICE OF BOARD GAMES
ST20231217_214403_BOUNDLESS ADVENTURES BLOOM IN THE GARDEN OF THE WILD,BOUNDLESS ADVENTURES BLOOM,IN THE GARDEN OF THE WILD
ST20231217_214404_LET ME BE THAT I AM,LET ME BE,THAT I AM
ST20231217_214405_WEAK MESSAGES CREATE BAD SITUATIONS,WEAK MESSAGES,CREATE BAD SITUATIONS
ST20231217_214406_HOW LUCKY WE ARE,HOW LUCKY,WE ARE
ST20231217_214407_TODAY IS A GOOD DAY TO WRITE,TODAY IS A GOOD,DAY TO WRITE
ST20231217_214408_YOU CAN NEVER HAVE TOO MANY ROCKS,YOU CAN NEVER HAVE,TOO MANY ROCKS
ST20231217_214409_HOPE ANCHORS THE SOUL,HOPE ANCHORS,THE SOUL
ST20231217_214410_I DONT CARE WHAT YOU THINK,I DON'T CARE,WHAT YOU THINK
ST20231217_214411_TOASTERS ROAD RAGE LEGENDARY,TOASTER'S ROAD,"RAGE, LEGENDARY"
ST20231217_214412_THERES NO MEDICINE FOR FALLING IN LOVE,THERE'S NO MEDICINE,FOR FALLING IN LOVE
ST20231217_214413_NEVER LET ANYBODY MAKE YOU FEEL ORDINARY,NEVER LET ANYBODY MAKE,YOU FEEL ORDINARY
ST20231217_214414_THIS IS THE HOUSE THAT HUSTLE BUILT,THIS IS THE HOUSE,THAT HUSTLE BUILT
ST20231217_214415_LIFES GOOD AND THE FUTURES LOST,LIFE'S GOOD AND,THE FUTURE'S LOST
ST20231217_214416_OPOSSUMS MAKING PLAYING POSSUM AN ART FORM SINCE TIME IMMEMORIAL,"OPOSSUMS, MAKING 'PLAYING POSSUM'",AN ART FORM SINCE TIME IMMEMORIAL
ST20231217_214417_THE UNTAMED HEART BEATS TO THE RHYTHM OF THE WILD,THE UNTAMED HEART BEATS TO,THE RHYTHM OF THE WILD
ST20231217_214418_CHASING THE WILD SIDE WHERE LIFES TREASURES ARE HIDDEN,"CHASING THE WILD SIDE, WHERE",LIFE'S TREASURES ARE HIDDEN
ST20231217_214419_HOT GIRLS HIT CURBS,HOT GIRLS,HIT CURBS
ST20231217_214420_BUT WHAT IS GRIEF IF NOT LOVE PERSEVERING,BUT WHAT IS GRIEF IF,NOT LOVE PERSEVERING
ST20231217_214421_TAHOES LEGACY STEWARDS FOR GENERATIONS,"TAHOE'S LEGACY,",STEWARDS FOR GENERATIONS
ST20231217_214422_YOU ARE SO PRETTY,YOU ARE SO,PRETTY
ST20231217_214423_YOUR LIFE VS THIS MOMENT VISUALIZATION,YOUR LIFE VS THIS,MOMENT VISUALIZATION
ST20231217_214424_WILL YOU COME TRAVEL WITH ME,WILL YOU COME,TRAVEL WITH ME?
ST20231217_214425_ITS ONLY ILLEGAL IF YOU GET CAUGHT,IT'S ONLY ILLEGAL,IF YOU GET CAUGHT
ST20231217_214426_IRRITATE RESPONSIBLY OR NOT,IRRITATE,RESPONSIBLY OR NOT
ST20231217_214427_ENJOY THE LITTLE THINGS,ENJOY THE,LITTLE THINGS
ST20231217_214428_THE HORIZONS ARE ENDLESS EXPLORE THEM WITH RELENTLESS CURIOSITY,"THE HORIZONS ARE ENDLESS, EXPLORE",THEM WITH RELENTLESS CURIOSITY
ST20231217_214429_UNDERESTIMATE ME THATLL BE FUN,"UNDERESTIMATE ME,",THAT'LL BE FUN!
ST20231217_214430_EVERYONE CAN HELP SOMEONE,EVERYONE CAN,HELP SOMEONE
ST20231217_214432_OH SHIT THAT IS FRESH,"OH SHIT, THAT",IS FRESH
ST20231217_214433_WELL FUCK ME GENTLY WITH A CHAINSAW,WELL FUCK ME GENTLY,WITH A CHAINSAW
ST20231217_214434_I WORKOUT BECAUSE PUNCHING PEOPLE IS FROWNED UPON,I WORKOUT BECAUSE PUNCHING,PEOPLE IS FROWNED UPON
ST20231217_214435_NO USING THE PHONE WHILE SOMEONE IS TALKING TO YOU,NO USING THE PHONE WHILE,SOMEONE IS TALKING TO YOU
ST20231217_214436_IN EVERY CAMPERS HEART NATURE FINDS A FOREVER HOME,"IN EVERY CAMPER'S HEART,",NATURE FINDS A FOREVER HOME
ST20231217_214437_UNTAMED HEARTS BEAT IN SYNC WITH THE PULSE OF NATURE,UNTAMED HEARTS BEAT IN SYNC,WITH THE PULSE OF NATURE
ST20231217_214438_NO TALKING DURING INTENSE MOVIE SCENES,NO TALKING DURING,INTENSE MOVIE SCENES
ST20231217_214439_I BECAME A TEMP WORKER FOR THE MONEY AND FAME,I BECAME A TEMP WORKER,FOR THE MONEY AND FAME
ST20231217_214440_WE GOT WORK TO DO,WE GOT,WORK TO DO
ST20231217_214441_MONEY IS JUST PAPER,MONEY IS,JUST PAPER.
ST20231217_214442_I LEARNED SOMETHING TODAY,I LEARNED,SOMETHING TODAY.
ST20231217_214443_I HAVE LOVED THE STARS,I HAVE LOVED,THE STARS
ST20231217_214444_I AM HAUNTED BY HUMANS,I AM HAUNTED,BY HUMANS
ST20231217_214445_RACE AGAINST TOASTER CARB KARMA,RACE AGAINST,"TOASTER, CARB KARMA?"
ST20231217_214446_HIKE MORE WORRY LESS,"HIKE MORE,",WORRY LESS
ST20231217_214447_I DONT CARE WHAT YOU THINK OF ME,I DON'T CARE WHAT,YOU THINK OF ME
ST20231217_214448_DEFEATED BY A TURBO TOASTER CRISPY,DEFEATED BY A TURBO,TOASTER CRISPY?
ST20231217_214449_NOBODY MAKES ME BLEED MY OWN BLOOD,NOBODY MAKES ME,BLEED MY OWN BLOOD
ST20231217_214450_UNTIL THE VERY END,UNTIL THE,VERY END
ST20231217_214451_EVERY ROSE HAS ITS THORN,EVERY ROSE HAS,ITS THORN
ST20231217_214452_YOUVE GOT A FRIEND IN ME,YOU'VE GOT A,FRIEND IN ME
ST20231217_214453_THOUGHTS ARE NOT FACTS,THOUGHTS ARE,NOT FACTS
ST20231217_214454_I BECAME A RETAIL WORKER FOR THE MONEY AND FAME,I BECAME A RETAIL WORKER,FOR THE MONEY AND FAME
ST20231217_214455_THIS IS SO METAPHORICAL,THIS IS SO,METAPHORICAL
ST20231217_214456_I WORK TO SUPPORT MY READING ADDICTION,I WORK TO SUPPORT MY,READING ADDICTION
ST20231217_214457_SAVE THE BABY HUMANS,SAVE THE,BABY HUMANS
ST20231217_214458_IM SILENTLY JUDGING YOU,I'M SILENTLY,JUDGING YOU
ST20231217_214459_IT COULD BE FUN THOUGH,IT COULD BE,FUN THOUGH!
ST20231217_214500_THERE IS SOME GOOD IN THIS WORLD,"""THERE IS SOME GOOD","IN THIS WORLD"""
ST20231217_214501_NOTHING BUT THE RAIN,NOTHING BUT,THE RAIN
ST20231217_214502_CRUISE CONTROL FOR MARSUPIAL MOMENTS,CRUISE CONTROL FOR,MARSUPIAL MOMENTS
ST20231217_214503_LETS KEEP THE DUMBFUCKERY TO A MINIMUM TODAY,LET'S KEEP THE,DUMBFUCKERY TO A MINIMUM TODAY
ST20231217_214504_CALL ME BY YOUR NAME,CALL ME BY,YOUR NAME
ST20231217_214505_TOASTER NOT JUST A KITCHEN TOOL,"TOASTER, NOT JUST",A KITCHEN TOOL
ST20231217_214506_YOU HAD ME AT BOYS TO TORMENT,YOU HAD ME AT,BOYS TO TORMENT
