SKU,Name1,Name2
ST20240119_221024_PLEASE DONT PET ME IM WORKING,PLEASE DON'T PET,ME I'M WORKING
ST20240119_221025_DO NOT STEP ON GUARD DOG,DO NOT STEP ON,GUARD DOG
ST20240119_221026_DO OR DO NOT THERE IS TRY,DO OR DO NOT,THERE IS TRY
ST20240119_221027_TELL YOUR DOG I SAID HI,TELL YOUR DOG,I SAID HI
ST20240119_221028_IM PROBABLY SMILING AT YOUR DOG,I'M PROBABLY,SMILING AT YOUR DOG
ST20240119_221029_CRAZY DOG LADY ON BOARD,CRAZY DOG,LADY ON BOARD
ST20240119_221030_WHAT I LIKE ABOUT PEOPLE THEIR DOGS,WHAT I LIKE ABOUT,PEOPLE THEIR DOGS
ST20240119_221031_ACTUALLY I CAN,ACTUALLY,I CAN
ST20240119_221032_SORRY MY DOG SAID NO,SORRY MY DOG,SAID NO
ST20240119_221033_ANYTHING YOU CAN DO I CAN DO SLOWER,ANYTHING YOU CAN DO,I CAN DO SLOWER
ST20240119_221034_I CAN DO ALL THINGS THROUGH CHRIST,I CAN DO ALL THINGS,THROUGH CHRIST
ST20240119_221035_KIDS UP IN THIS THANG,KIDS UP IN,THIS THANG
ST20240119_221036_BEWARE OF THE TINY RAPTIORS,BEWARE OF THE,TINY RAPTIORS
ST20240119_221037_WOMEN ARE VETERANS TOO,WOMEN ARE,VETERANS TOO
ST20240119_221038_COMBAT VETERAN DESERT STORM,COMBAT VETERAN,DESERT STORM
ST20240119_221039_I STAND FOR THE FLAG I KNEEL FOR THE FALLEN,I STAND FOR THE FLAG I,KNEEL FOR THE FALLEN
ST20240119_221040_HOME OF THE FREE BECAUSE OF THE BRAVE,HOME OF THE FREE,BECAUSE OF THE BRAVE
ST20240119_221041_DEATH BEFORE DISHONOUR,DEATH BEFORE,DISHONOUR
ST20240119_221042_DESERT STORM GULF WAR VETERAN,DESERT STORM,GULF WAR VETERAN
ST20240119_221043_DOING BAD THINGS TO BAD PEOPLE,DOING BAD THINGS,TO BAD PEOPLE
