SKU,Name1,Name2
ST20231122_195612_TOASTER MORNINGS TURBOCHARGER,TOASTER:,MORNING'S TURBOCHARGER
ST20231122_195613_TOASTER FASTER THAN CAFFEINE DREAMS,TOASTER: FASTER THAN,CAFFEINE DREAMS
ST20231122_195614_TOASTER BREAKFASTS ESCAPE ARTIST,TOASTER:,BREAKFAST'S ESCAPE ARTIST
ST20231122_195615_TOASTERS ROAD RAGE LEGENDARY,TOASTER'S ROAD,RAGE: LEGENDARY
ST20231122_195616_TOASTER FASTER THAN YOUR COMMUTE,TOASTER: FASTER,THAN YOUR COMMUTE
ST20231122_195617_TOASTER BREAKFASTS ROAD KING,TOASTER:,BREAKFAST'S ROAD KING
ST20231122_195618_TOASTER DUEL CHALLENGE ACCEPTED,TOASTER DUEL:,CHALLENGE ACCEPTED
ST20231122_195619_RACE WITH A TOASTER BURNT EGO,RACE WITH A,TOASTER: BURNT EGO
ST20231122_195620_TOASTER CRUMBS OF SUNRISE VICTORY,TOASTER: CRUMBS OF,SUNRISE VICTORY
ST20231122_195621_TOASTER NOT JUST FOR BREAD,TOASTER: NOT,JUST FOR BREAD
ST20231122_195622_TOASTER BURNT RUBBER NOT TOAST,TOASTER: BURNT,"RUBBER, NOT TOAST"
ST20231122_195623_TOASTER BREAKFASTS DARK HORSE,TOASTER:,BREAKFAST'S DARK HORSE
ST20231122_195624_TOASTER BREAKFASTS SPEED DEMON,TOASTER:,BREAKFAST'S SPEED DEMON
ST20231122_195625_LOST TO A TOASTER BURNT COMPETITION,LOST TO A TOASTER,BURNT COMPETITION?
ST20231122_195626_PASSED BY A TOASTER TOASTED IRONY,PASSED BY A,TOASTER TOASTED IRONY
ST20231122_195627_TOASTER RACE PARTNER OR RIVAL,TOASTER: RACE,PARTNER OR RIVAL?
ST20231122_195628_RACE AGAINST TOASTER CARB KARMA,RACE AGAINST,TOASTER: CARB KARMA?
ST20231122_195629_TOASTER SUNRISE SPEEDSTER,TOASTER:,SUNRISE SPEEDSTER
ST20231122_195630_TOASTER FASTER THAN INSTANT,TOASTER: FASTER,THAN INSTANT
ST20231122_195631_RACE TIP TOASTER USES JET FUEL,RACE TIP: TOASTER,USES JET FUEL
ST20231122_195632_RACE THE TOASTER BREADWINNER,RACE THE,TOASTER: BREADWINNER
ST20231122_195633_RACE THE TOASTER POP GOES YOU,RACE THE TOASTER:,POP GOES YOU
ST20231122_195634_LOST TO A TOASTER CRISPY PRIDE,LOST TO A TOASTER,CRISPY PRIDE?
ST20231122_195635_RACE TIP TOASTER KNOWS SHORTCUTS,RACE TIP: TOASTER,KNOWS SHORTCUTS
ST20231122_195636_LOST RACE TO TOASTER CRISPY FUN,LOST RACE TO,TOASTER CRISPY FUN?
ST20231122_195637_TOASTER DUEL CRUMBS OR CONQUEST,TOASTER DUEL:,CRUMBS OR CONQUEST?
ST20231122_195638_TOASTER OUTRUNNING BREAKFAST BLUES,TOASTER: OUTRUNNING,BREAKFAST BLUES
ST20231122_195639_RACE TIP TOASTER TAKES SHORTCUTS,RACE TIP: TOASTER,TAKES SHORTCUTS
ST20231122_195640_PASSED BY A TOASTER TOASTY IRONY,PASSED BY A,TOASTER TOASTY IRONY
ST20231122_195641_TOASTER MORNINGS ESCAPE ARTIST,TOASTER: MORNING'S,ESCAPE ARTIST
ST20231122_195642_DEFEATED BY A TURBO TOASTER CRISPY,DEFEATED BY A TURBO,TOASTER CRISPY?
ST20231122_195643_TOASTER BEATS TRAFFIC NOT BREAD,TOASTER: BEATS,"TRAFFIC, NOT BREAD"
ST20231122_195644_TOASTER ROADRUNNER OF BREAKFAST LANES,TOASTER: ROADRUNNER,OF BREAKFAST LANES
ST20231122_195645_LOST TO A TOASTER BUTTER LUCK,LOST TO A TOASTER,BUTTER LUCK!
ST20231122_195646_TOASTER FASTER THAN CAFFEINE,TOASTER: FASTER,THAN CAFFEINE
ST20231122_195647_RACE WITH TOASTER POP GOES THE EGO,RACE WITH TOASTER:,POP GOES THE EGO
ST20231122_195648_TOASTER SPEEDING TOWARDS DAWN,TOASTER: SPEEDING,TOWARDS DAWN
ST20231122_195649_TOASTER DUEL CRUMBS OR GLORY,TOASTER DUEL:,CRUMBS OR GLORY?
ST20231122_195650_TOASTER DUEL CRUMBS OR CONQUEST,TOASTER DUEL:,CRUMBS OR CONQUEST?
ST20231122_195651_TOASTER BEATS THE MORNING RUSH,TOASTER: BEATS,THE MORNING RUSH
ST20231122_195652_TOASTER LEAVING TRAILS OF TRIUMPH,TOASTER: LEAVING,TRAILS OF TRIUMPH
ST20231122_195653_TOASTER FASTER THAN YOU BUTTER BE,TOASTER: FASTER,THAN YOU BUTTER BE
ST20231122_195654_RACE WITH TOASTER POP GOES PRIDE,RACE WITH TOASTER:,POP GOES PRIDE
ST20231122_195655_LOST TO A TOASTER TOASTED EGO,LOST TO A TOASTER,TOASTED EGO?
ST20231122_195656_TOASTER OUTRUNNING MONDAY BLUES,TOASTER:,OUTRUNNING MONDAY BLUES
ST20231122_195657_PASSED BY A TOASTER CRISPY JOKE,PASSED BY A,TOASTER CRISPY JOKE
ST20231122_195658_TOASTER CRUMBS OF VICTORY,TOASTER: CRUMBS,OF VICTORY!
ST20231122_195659_RACE AGAINST TOASTER DAWN DASH,RACE AGAINST,TOASTER: DAWN DASH
ST20231122_195700_LOST TO A TOASTER TOAST-WORTHY,LOST TO A TOASTER,TOAST-WORTHY?
ST20231122_195701_TOASTER NOT JUST A KITCHEN TOOL,TOASTER: NOT JUST,A KITCHEN TOOL
