SKU,Name1,Name2
ST20240112_205713_WHO TOOK MY TOAST,WHO TOOK MY,TOAST?
ST20240112_205714_NO QUARTER NO MERCY BLACKBEARD PIRATE,"NO QUARTER, NO MERCY,",BLACKBEARD PIRATE
ST20240112_205715_BE THE BEST VERSION OF YOURSELF,BE THE BEST,VERSION OF YOURSELF
ST20240112_205716_JOY TO THE WORLD THE LORD IS COME,JOY TO THE WORLD,THE LORD IS COME
ST20240112_205717_GOOD LASHES GOOD MOOD,GOOD LASHES,GOOD MOOD
ST20240112_205718_LASH MAKES EVERYTHING BETTER,LASH MAKES,EVERYTHING BETTER
ST20240112_205719_GOOD HAIR GOOD MOOD,GOOD HAIR,GOOD MOOD
ST20240112_205720_SQUATCH LIVES MATTER,SQUATCH,LIVES MATTER
ST20240112_205721_LIFE IS BETTER BY THE CAMP FIRE,LIFE IS BETTER BY,THE CAMP FIRE
ST20240112_205722_DONT BE A SALTY BITCH,DON'T BE A,SALTY BITCH
ST20240112_205723_KNOW YOUR LIMITS KRUSH THEM,KNOW YOUR,LIMITS KRUSH THEM
ST20240112_205724_YOU ONLY FAIL WHEN YOU STOP TRYING,YOU ONLY FAIL WHEN,YOU STOP TRYING
ST20240112_205725_FARM HAIR DONT CARE,FARM HAIR,DON'T CARE
ST20240112_205726_MY WESTIE IS SMARTER THAN YOUR HONOR STUDENT,MY WESTIE IS SMARTER,THAN YOUR HONOR STUDENT
ST20240112_205727_I DONT HAVE THE ENERGY TO PRETEND TO LIKE YOU TODAY,I DON'T HAVE THE ENERGY TO,PRETEND TO LIKE YOU TODAY
ST20240112_205728_NOT FRAGILE LIKE A FLOWER FRAGILE LIKE A BOMB,NOT FRAGILE LIKE A,FLOWER FRAGILE LIKE A BOMB
ST20240112_205729_WORK LIKE A CAPTAIN PLAY LIKE A PIRATE,"WORK LIKE A CAPTAIN,",PLAY LIKE A PIRATE
ST20240112_205730_NO AIRBAGS WE DIE LIKE REAL MEN,NO AIRBAGS WE DIE,LIKE REAL MEN
ST20240112_205731_I PARK LIKE AN ASSHOLE,I PARK LIKE,AN ASSHOLE
ST20240112_205732_I DONT WATCH PORN I READ IT LIKE A FUCKING LADY,I DON'T WATCH PORN I READ,IT LIKE A FUCKING LADY
ST20240112_205733_ITS A WONDERFUL LIFE,IT'S A,WONDERFUL LIFE
ST20240112_205734_I WANT TO BE A SCHWA,I WANT TO BE,A SCHWA
ST20240112_205735_I WANT TO BE A SCHWA ITS NEVER STRESSED,I WANT TO BE A SCHWA,IT'S NEVER STRESSED
ST20240112_205737_I WAS LIKE WHATEVER BITCHES AND THE BITCHES WHATEVERED,I WAS LIKE WHATEVER BITCHES,AND THE BITCHES WHATEVERED
ST20240112_205738_I SKI LIKE A GIRL TRY TO KEEP UP,I SKI LIKE A GIRL,TRY TO KEEP UP
ST20240112_205739_THINK LIKE A PROTON BE POSITIVE,THINK LIKE A,PROTON BE POSITIVE
ST20240112_205740_I LIKE MY BOOKS SPICY AND MY COFFEE ICY,I LIKE MY BOOKS SPICY,AND MY COFFEE ICY
ST20240112_205741_YOU SMELL LIKE DRAMA AND A HEADACHE PLEASE GET AWAY FROM ME,YOU SMELL LIKE DRAMA AND A,HEADACHE PLEASE GET AWAY FROM ME
ST20240112_205742_THIS TOO SHALL PASS IT MIGHT PASS LIKE A KIDNEY STONE BUT IT WILL PASS,THIS TOO SHALL PASS. IT MIGHT PASS,LIKE A KIDNEY STONE BUT IT WILL PASS
ST20240112_205743_LOOK LIKE A BEAUTY LIFT LIKE A BEAST,LOOK LIKE A BEAUTY,LIFT LIKE A BEAST
ST20240112_205744_I RUN LIKE A HERD OF TURTLES THROUGH PEANUT BUTTER BUT I RUN,I RUN LIKE A HERD OF TURTLES,THROUGH PEANUT BUTTER BUT I RUN!
ST20240112_205745_POP IT LIKE ITS HOT,POP IT LIKE,ITS HOT
ST20240112_205746_I LIKE DOGS COFFEE AND MAYBE 3 PEOPLE,I LIKE DOGS COFFEE,AND MAYBE 3 PEOPLE
ST20240112_205747_GUINEA PIGS ARE LIKE POTATO CHIPS YOU CANT JUST HAVE ONE,GUINEA PIGS ARE LIKE POTATO,CHIPS YOU CAN'T JUST HAVE ONE
ST20240112_205748_CLIMB LIKE A GIRL,CLIMB LIKE,A GIRL
ST20240112_205749_WHAT I LIKE ABOUT PEOPLE THEIR DOGS,WHAT I LIKE ABOUT,PEOPLE? THEIR DOGS.
ST20240112_205750_AINT NO HOOD LIKE MOTHERHOOD,AIN'T NO HOOD,LIKE MOTHERHOOD
ST20240112_205751_GUINEA PIGS ARE LIKE POTATO CHIPS YOU CANT JUST HAVE ONE,GUINEA PIGS ARE LIKE POTATO,CHIPS YOU CAN'T JUST HAVE ONE
ST20240112_205752_BEING AN ADULT IS LIKE THE DUMBEST THING IVE EVER DONE,BEING AN ADULT IS LIKE THE,DUMBEST THING I'VE EVER DONE
ST20240112_205753_YOU KNOW WHAT THAT SOUNDS LIKE NOT MY PROBLEM,YOU KNOW WHAT THAT,SOUNDS LIKE NOT MY PROBLEM
ST20240112_205754_I LIKE TO LIFT WEIGHTS AND EAT PEANUT,I LIKE TO LIFT,WEIGHTS AND EAT PEANUT
ST20240112_205755_KICK LIKE A GIRL NEED A LESSON,KICK LIKE A GIRL,NEED A LESSON
ST20240112_205756_I LIKE MY MOTORCYCLE MY DOG & MAYBE 3 PEOPLE,I LIKE MY MOTORCYCLE MY,DOG & MAYBE 3 PEOPLE
ST20240112_205757_I HAVENT BEEN EVERYWHERE BUT ITS ON MY LIST,I HAVEN'T BEEN,EVERYWHERE BUT IT'S ON MY LIST
ST20240112_205758_THERE IS SOME GOOD IN THIS WORLD,THERE IS SOME GOOD,IN THIS WORLD
ST20240112_205759_IM NOT LIKE A REGULAR MOM IM A CAT MAMA,I'M NOT LIKE A REGULAR,MOM I'M A CAT MAMA
ST20240112_205800_I WANT TO PET ALL THE DOGS,I WANT TO PET,ALL THE DOGS
ST20240112_205801_IM FINE ITS FINE EVERYTHING IS FINE,I'M FINE IT'S FINE,EVERYTHING IS FINE
ST20240112_205802_AIM LIKE A JEDI NOT LIKE A STORMTROOPER,AIM LIKE A JEDI. NOT,LIKE A STORMTROOPER
ST20240112_205803_I DONT WATCH PORN I READ LIKE A LADY WOMAN,I DON'T WATCH PORN I,READ LIKE A LADY WOMAN
ST20240112_205804_IF YOU DONT LIKE TRUMP THEN YOU PROBABLY WONT LIKE ME,IF YOU DON'T LIKE TRUMP THEN,YOU PROBABLY WON'T LIKE ME
ST20240112_205805_ALWAYS DRESS LIKE ITS THE BEST DAY OF YOUR LIFE,ALWAYS DRESS LIKE IT'S THE,BEST DAY OF YOUR LIFE
ST20240112_205806_I LIKE PICKLES AND MAY BE 3 PEOPLE,I LIKE PICKLES AND,MAY BE 3 PEOPLE
ST20240112_205807_SING LIKE NOBODYS LISTENING,SING LIKE,NOBODY'S LISTENING
