SKU,Name1,Name2
ST20240111_051204_CHERISH TAHOES GLOW LET IT FOREVER FLOW,"CHERISH TAHOE'S GLOW,",LET IT FOREVER FLOW
ST20240111_051205_EVER THINE EVER MINE EVER OURS,"EVER THINE, EVER","MINE, EVER OURS."
ST20240111_051206_DONT LET THE BASTARDS GRIND YOU DOWN,DON'T LET THE,BASTARDS GRIND YOU DOWN
ST20240111_051207_DEFEND THE WILD ITS OUR DUTY,"DEFEND THE WILD,",IT'S OUR DUTY
ST20240111_051208_I WORKOUT BECAUSE PUNCHING PEOPLE IS FROWNED UPON,I WORKOUT BECAUSE PUNCHING,PEOPLE IS FROWNED UPON
ST20240111_051209_THE FAMILY YOURE BORN INTO AND THE FAMILY YOU MAKE,"THE FAMILY YOU'RE BORN INTO,",AND THE FAMILY YOU MAKE
ST20240111_051210_DONT HASSLE ME IM LOCAL,DON'T HASSLE,"ME, I'M LOCAL"
ST20240111_051211_YOU CAN NEVER HAVE TOO MANY CLAMPS,YOU CAN NEVER HAVE,TOO MANY CLAMPS
ST20240111_051212_WHEN PEOPLE SAY IMPOSSIBLE THEY USUALLY MEAN IMPROBABLE,"WHEN PEOPLE SAY IMPOSSIBLE,",THEY USUALLY MEAN IMPROBABLE
ST20240111_051213_I RUN BECAUSE I LOVE BACON,I RUN BECAUSE I,LOVE BACON
ST20240111_051214_WHAT EXCELLENT BOILED POTATOES,WHAT EXCELLENT,BOILED POTATOES
ST20240111_051215_NEVER TRUST THE LIVING,NEVER TRUST,THE LIVING
ST20240111_051216_ENGLISH IS IMPORTANT BUT ECONOMICS IS IMPORTANTER,ENGLISH IS IMPORTANT BUT,ECONOMICS IS IMPORTANTER
ST20240111_051218_MONEY DOESNT BUY HAPPINESS,MONEY DOESNT,BUY HAPPINESS
ST20240111_051219_I AM WITH YOU ALWAYS,I AM WITH,YOU ALWAYS
ST20240111_051220_ADVENTURES BLOOM WHERE THE WILD SEEDS ARE PLANTED,ADVENTURES BLOOM WHERE THE,WILD SEEDS ARE PLANTED
ST20240111_051221_ALL OF YOUR WILDEST DREAMS,ALL OF YOUR,WILDEST DREAMS
ST20240111_051222_LOVE THE GREATEST OF ALL THINGS,"LOVE, THE GREATEST",OF ALL THINGS
ST20240111_051223_WE ARE THE CHOICES WE MAKE,WE ARE THE,CHOICES WE MAKE
ST20240111_051224_DO NOT DISTURB IM CURRENTLY VIBING,DO NOT DISTURB I'M,CURRENTLY VIBING
ST20240111_051225_NEVER BE SO KIND YOU FORGET TO BE CLEVER,NEVER BE SO KIND YOU,FORGET TO BE CLEVER
ST20240111_051226_PRESERVE THE WILD SECURE THE ROOTS OF EXISTENCE,"PRESERVE THE WILD, SECURE",THE ROOTS OF EXISTENCE
ST20240111_051227_YOUR HOLES IS MY GOAL CONSTRUCTION,YOUR HOLES IS MY,GOAL CONSTRUCTION
ST20240111_051228_MY PATIENCE FILED FOR DIVORCE,MY PATIENCE,FILED FOR DIVORCE
ST20240111_051229_SLOW DOWN POUCHES ON THE MOVE,"SLOW DOWN,",POUCHES ON THE MOVE
ST20240111_051230_IM SO SICK OF CONGRESS,I'M SO SICK,OF CONGRESS
ST20240111_051231_HAPPINESS IS A CHOICE NOT A DESTINATION,"HAPPINESS IS A CHOICE,",NOT A DESTINATION
ST20240111_051232_LET THE GOOD TIMES ROLL,LET THE GOOD,TIMES ROLL
ST20240111_051233_WORLDS OKAYEST MOTHER,WORLD'S,OKAYEST MOTHER
ST20240111_051234_BE YOURSELF TRANS POSITIVITY,BE YOURSELF,TRANS POSITIVITY
ST20240111_051235_I LOVE YOU HAVE A GOOD CHRISTMAS,I LOVE YOU HAVE A,GOOD CHRISTMAS
ST20240111_051236_BELIEVE IN YOURSELF,BELIEVE IN,YOURSELF
ST20240111_051237_EATING MY FEELINGS ONE SNACK AT A TIME,"EATING MY FEELINGS,",ONE SNACK AT A TIME
ST20240111_051238_GOTH CULTURE WHERE BATS ARE OUR SPIRIT ANIMALS,"GOTH CULTURE, WHERE BATS",ARE OUR SPIRIT ANIMALS
ST20240111_051239_YOU CHOSE TO COME BACK,YOU CHOSE TO,COME BACK
ST20240111_051240_WE ARE NOT DOING GET HELP,WE ARE NOT,DOING GET HELP
ST20240111_051241_I PAINT BECAUSE PUNCHING PEOPLE IS FROWNED UPON,I PAINT BECAUSE PUNCHING,PEOPLE IS FROWNED UPON
ST20240111_051242_WATER OFF A DUCKS BACK,WATER OFF A,DUCK'S BACK
ST20240111_051243_DISCOVERING NEW FRONTIERS ONE ADVENTURE AT A TIME,"DISCOVERING NEW FRONTIERS,",ONE ADVENTURE AT A TIME
ST20240111_051244_JINGLE BELLS MY SANITY FELL,"JINGLE BELLS, MY",SANITY FELL
ST20240111_051245_DONT LET THE HARD DAYS WIN,DON'T LET THE,HARD DAYS WIN
ST20240111_051246_JUST A BOY WHO LOVES FIRE TRUCKS,JUST A BOY WHO,LOVES FIRE TRUCKS
ST20240111_051247_NOT GREAT NOT TERRIBLE,NOT GREAT NOT,TERRIBLE
ST20240111_051248_BE GOOD TO YOURSELF,BE GOOD TO,YOURSELF
ST20240111_051249_PEACE WAS NEVER AN OPTION,PEACE WAS,NEVER AN OPTION
ST20240111_051250_DEFENDERS OF TAHOE WARRIORS FOR ITS ETERNAL PURITY,"DEFENDERS OF TAHOE,",WARRIORS FOR ITS ETERNAL PURITY
ST20240111_051251_DONT YOU DARE SETTLE FOR FINE,DON'T YOU DARE,SETTLE FOR FINE
ST20240111_051252_WORLDS OKAYEST ORTHOPEDIC NURSE,WORLD'S OKAYEST,ORTHOPEDIC NURSE
ST20240111_051253_ITS A BEAUTIFUL DAY IN THE NEIGHBORHOOD,IT'S A BEAUTIFUL DAY,IN THE NEIGHBORHOOD
ST20240111_051254_ALL PEOPLE ARE DIFFER,ALL PEOPLE,ARE DIFFER
ST20240111_051255_JUST A BOY WHO LOVES HIS MAMA,JUST A BOY WHO,LOVES HIS MAMA
ST20240111_051256_CANT SPELL COLLEGE WITHOUT A FEW LS,CAN'T SPELL COLLEGE,WITHOUT A FEW L'S
ST20240111_051257_THIS NIGHT IS SPARKLING,THIS NIGHT IS,SPARKLING
ST20240111_051258_I WILL BITE YOUR ANKLES,I WILL BITE,YOUR ANKLES
ST20240111_051259_I HAVE MADE MANY MISTAKES,I HAVE MADE,MANY MISTAKES
ST20240111_051300_YOURE JUST AS SANE AS I AM,YOU'RE JUST AS,SANE AS I AM
ST20240111_051301_RESOLUTIONS ARE OVERRATED BRING ON THE CHAOS,RESOLUTIONS ARE,OVERRATED. BRING ON THE CHAOS!
ST20240111_051302_STRESS ANTHEM PLAY ON REPEAT,"STRESS ANTHEM,",PLAY ON REPEAT
ST20240111_051303_WORLDS OKAYEST HUSBAND,WORLD'S,OKAYEST HUSBAND
ST20240111_051304_PLEASE BE PATIENT I HAVE TOURETTES,PLEASE BE PATIENT I,HAVE TOURETTE'S
ST20240111_051305_WHAT IS GOING ON,WHAT IS,GOING ON
ST20240111_051306_GHOST DRIVERS LIVE PASSENGERS FREE RIDES,"GHOST DRIVERS, LIVE","PASSENGERS, FREE RIDES"
ST20240111_051307_THE REVOLUTION HAS BEGUN,THE REVOLUTION,HAS BEGUN!
ST20240111_051308_BYE HAVE TO STUDY,BYE HAVE,TO STUDY
