SKU,Name1,Name2
ST20231109_204419_Love Actually is All Around,LOVE ACTUALLY,IS ALL AROUND
ST20231109_204420_We ve always done it this way,WE VE ALWAYS,DONE IT THIS WAY
"ST20231109_204421_Hike More, Worry Less","HIKE MORE,",WORRY LESS
ST20231109_204422_Sew Much To Do Sew Little Time,SEW MUCH TO,DO SEW LITTLE TIME
ST20231109_204423_I speak fluent sarcasm,I SPEAK,FLUENT SARCASM
"ST20231109_204424_If you can dream it, you can do it",IF YOU CAN DREAM,"IT, YOU CAN DO IT"
ST20231109_204425_We Are All Stories,WE ARE,ALL STORIES
"ST20231109_204426_Somewhere, Something","SOMEWHERE,",SOMETHING
ST20231109_204427_Thoughts Are Not Facts,THOUGHTS ARE,NOT FACTS
ST20231109_204428_Read To Me & Tell Me I'm Pretty,READ TO ME &,TELL ME I'M PRETTY
ST20231109_204429_studying to save your life,STUDYING TO,SAVE YOUR LIFE
ST20231109_204430_she believed she could so she did,SHE BELIEVED SHE,COULD SO SHE DID
"ST20231109_204431_Think Outside, No Box Required","THINK OUTSIDE,",NO BOX REQUIRED
ST20231109_204432_But my mom says I'm cool,BUT MY MOM,SAYS I'M COOL
ST20231109_204433_Stop whining and do your job!,STOP WHINING AND,DO YOUR JOB!
ST20231109_204434_The mountains are calling,THE MOUNTAINS,ARE CALLING
ST20231109_204435_All you need is love,ALL YOU,NEED IS LOVE
ST20231109_204436_another recovery,ANOTHER,RECOVERY
ST20231109_204437_You Are Beautiful,YOU,ARE BEAUTIFUL
ST20231109_204438_everything happens for a reason,EVERYTHING HAPPENS,FOR A REASON
ST20231109_204439_Everybody is a Genius,EVERYBODY IS,A GENIUS
ST20231109_204440_Creativity Is Power,CREATIVITY,IS POWER
ST20231109_204441_FAILURE IS THE BEST TEACHER,FAILURE IS,THE BEST TEACHER
ST20231109_204442_I May Not Agree With a Word You Say,I MAY NOT AGREE,WITH A WORD YOU SAY
ST20231109_204443_We Choose To Be Good,WE CHOOSE,TO BE GOOD
ST20231109_204444_Today Is A Good Day To Write,TODAY IS A,GOOD DAY TO WRITE
ST20231109_204445_The Revolution has begun!,THE REVOLUTION,HAS BEGUN!
ST20231109_204446_I award you no points,I AWARD,YOU NO POINTS
ST20231109_204447_he is half my soul,HE IS,HALF MY SOUL
ST20231109_204448_Sometimes It Be Like That,SOMETIMES IT,BE LIKE THAT
ST20231109_204449_Be curious and non-judgmental,BE CURIOUS,AND NON-JUDGMENTAL
ST20231109_204450_Don't stop until you're proud,DON'T STOP,UNTIL YOU'RE PROUD
ST20231109_204451_surprise i'm drunk!,SURPRISE,I'M DRUNK!
ST20231109_204452_Until the very end,UNTIL THE,VERY END
ST20231109_204453_Let Succes Make The Noise,LET SUCCES,MAKE THE NOISE
ST20231109_204454_Open your mind before your mouth,OPEN YOUR MIND,BEFORE YOUR MOUTH
"ST20231109_204455_More curiosity, less judgment","MORE CURIOSITY,",LESS JUDGMENT
ST20231109_204456_More Altitude Less Attitude,MORE ALTITUDE,LESS ATTITUDE
ST20231109_204457_we are still good,WE ARE,STILL GOOD
"ST20231109_204458_No Rain, No Flowers","NO RAIN,",NO FLOWERS
ST20231109_204500_Set the World on Fire,SET THE,WORLD ON FIRE
ST20231109_204501_Once Upon A Time,ONCE UPON,A TIME
ST20231109_204502_Remember that you have to die,REMEMBER THAT YOU,HAVE TO DIE
"ST20231109_204503_Life goes on, days get brighter","LIFE GOES ON,",DAYS GET BRIGHTER
ST20231109_204504_Happiness can be found,HAPPINESS CAN,BE FOUND
ST20231109_204505_Let the sea set you free,LET THE SEA,SET YOU FREE
ST20231109_204506_Only Mostly Dead,ONLY,MOSTLY DEAD
ST20231109_204507_I feel so at Home,I FEEL,SO AT HOME
ST20231109_204508_To the stars who listen,TO THE,STARS WHO LISTEN
ST20231109_204509_I Love my Husband,I LOVE,MY HUSBAND
ST20231109_204510_Always the tone of surprise,ALWAYS THE,TONE OF SURPRISE
ST20231109_204511_May the force be with you,MAY THE FORCE,BE WITH YOU
ST20231109_204512_And She Lived Happily Ever After!,AND SHE LIVED,HAPPILY EVER AFTER!
"ST20231109_204513_Make it pink, make it blue","MAKE IT PINK,",MAKE IT BLUE
ST20231109_204514_You Bow To No One,YOU BOW,TO NO ONE
ST20231109_204515_Darkness Cannot Drive Out Darkness,DARKNESS CANNOT,DRIVE OUT DARKNESS
ST20231109_204516_We Rise By Lifting Others,WE RISE,BY LIFTING OTHERS
ST20231109_204517_God is within her she will not fall,GOD IS WITHIN HER,SHE WILL NOT FALL
ST20231109_204518_You Are Enough Just As You Are,YOU ARE ENOUGH,JUST AS YOU ARE
ST20231109_204519_It Isnt For The Few,IT ISNT,FOR THE FEW
