SKU,Name1,Name2
ST20231127_200100_YOU DONT HAVE TO YOU GET TO,YOU DON'T HAVE,"TO, YOU GET TO"
ST20231127_200101_ITS ME HI IM THE PROBLEM ITS ME,"IT'S ME, HI, I'M THE","PROBLEM, IT'S ME"
ST20231127_200102_ALL ALONG YOU WERE BLOOMING FLOWERS WILDFLOWER,ALL ALONG YOU WERE,"BLOOMING, FLOWERS,, WILDFLOWER"
ST20231127_200103_HOW TO WIN FRIENDS AND INFLUENCE PEOPLE,HOW TO WIN FRIENDS,AND INFLUENCE PEOPLE
ST20231127_200104_COPY OF DON'T BELIEVE EVERYTHING YOU THINK,COPY OF DON'T BELIEVE,EVERYTHING YOU THINK
ST20231127_200105_BAD TIMES ARE JUST TIMES THAT ARE BAD,BAD TIMES ARE JUST,TIMES THAT ARE BAD
ST20231127_200106_SORRY I'M LATE I DIDN'T WANT TO COME,SORRY I'M LATE. I,DIDN'T WANT TO COME.
ST20231127_200107_YOUR MISSION SHOULD YOU CHOOSE TO ACCEPT IT,YOUR MISSION SHOULD YOU,CHOOSE TO ACCEPT IT
ST20231127_200108_SOMETIMES ITS TOUGH BEING THE BEST,SOMETIMES IT'S,TOUGH BEING THE BEST
ST20231127_200109_IM ABOUT TO SPEEDRUN THIS MANS FUNERAL,I'M ABOUT TO SPEEDRUN,THIS MAN'S FUNERAL
ST20231127_200110_WHAT WE DO IN LIFE ECHOES IN ETERNITY,WHAT WE DO IN LIFE,ECHOES IN ETERNITY
ST20231127_200111_KEEP MOVING FORWARD,KEEP MOVING,FORWARD
ST20231127_200112_GO BE ABSOLUTELY POSITIVELY FUCKING ANGELIC,GO BE ABSOLUTELY,POSITIVELY FUCKING ANGELIC
ST20231127_200113_KEEP YOUR HEELS HEAD AND STANDARDS HIGH,"KEEP YOUR HEELS, HEAD,",AND STANDARDS HIGH.
ST20231127_200114_INDECISION MAY OR MAY NOT BE MY PROBLEM,INDECISION MAY OR MAY,NOT BE MY PROBLEM
