SKU,Name1,Name2
ST20231114_222210_ONE BY ONE THE  SQUIRRELS STEAL MY SANITY ,"ONE BY ONE, THE ",SQUIRRELS STEAL MY SANITY 
ST20231114_222211_NOT TO  TRUST A FOX ,NOT TO ,TRUST A FOX 
ST20231114_222212_SORRY I WAS  SLEEPING ,SORRY I WAS ,SLEEPING 
ST20231114_222213_ITS A MESSY  BUN KINDA DAY ,IT'S A MESSY ,BUN KINDA DAY 
ST20231114_222214_LIFE DOESNT MAKE  NARRATIVE SENSE ,LIFE DOESN'T MAKE ,NARRATIVE SENSE 
ST20231114_222215_TOMORROW IS  ANOTHER DAY ,TOMORROW IS ,ANOTHER DAY 
ST20231114_222216_MOSTLY VOID  PARTIALLY STARS ,"MOSTLY VOID, ",PARTIALLY STARS 
ST20231114_222217_YOU ARE  DOING GREAT ,YOU ARE ,DOING GREAT 
ST20231114_222218_ALL OF YOUR  WILDEST DREAMS ,ALL OF YOUR ,WILDEST DREAMS 
ST20231114_222219_HAVE THE DAY  YOU DESERVE ,HAVE THE DAY ,YOU DESERVE 
ST20231114_222220_NOT ALL THAT  WANDER ARE LOST ,NOT ALL THAT ,WANDER ARE LOST 
ST20231114_222221_THE GREATEST OF  THESE IS LOVE ,THE GREATEST OF ,THESE IS LOVE 
ST20231114_222222_IM SILENTLY  CORRECTING YOUR GRAMMAR ,IM SILENTLY ,CORRECTING YOUR GRAMMAR 
ST20231114_222223_WE DO NOT  FOLLOW MAPS ,WE DO NOT ,FOLLOW MAPS 
ST20231114_222224_IVE MADE A  HUGE MISTAKE ,I'VE MADE A ,HUGE MISTAKE 
ST20231114_222225_YOU ARE JUST AS  SANE AS I AM ,YOU ARE JUST AS ,SANE AS I AM 
ST20231114_222226_NEVER TRUST  A DUCK ,NEVER TRUST ,A DUCK 
ST20231114_222227_AS IF YOU  COULD OUTRUN ME ,AS IF YOU ,COULD OUTRUN ME 
ST20231114_222229_IT IS WELL  WITH MY SOUL ,IT IS WELL ,WITH MY SOUL 
ST20231114_222230_LOVE IS SUCH AN  OLD FASHION WORD ,LOVE IS SUCH AN ,OLD FASHION WORD 
ST20231114_222231_THE SUMMER I  TURNED PRETTY ,THE SUMMER I ,TURNED PRETTY 
ST20231114_222232_ARM THE WORKING  CLASS DESIGN ,ARM THE WORKING ,CLASS DESIGN 
ST20231114_222233_YOU ARE MORE  THAN YOUR BODY ,YOU ARE MORE ,THAN YOUR BODY 
ST20231114_222234_LOVE WILL HAVE  ITS SACRIFICES ,LOVE WILL HAVE ,ITS SACRIFICES 
ST20231114_222235_TELL YOUR DOG  I SAID HI ,TELL YOUR DOG ,I SAID HI 
ST20231114_222236_NO PLOT  JUST VIBES ,NO PLOT ,JUST VIBES 
ST20231114_222237_WHAT IF I FALL  WHAT IF YOU FLY ,WHAT IF I FALL? ,WHAT IF YOU FLY! 
ST20231114_222238_IT IS WHAT  IT IS ,IT IS WHAT ,IT IS 
ST20231114_222239_PUT YOUR TRUST  IN THE LORD ,PUT YOUR TRUST ,IN THE LORD 
ST20231114_222240_LET ME BE  THAT I AM ,LET ME BE ,THAT I AM 
ST20231114_222241_SOME PAIN  CHANGES YOU ,SOME PAIN ,CHANGES YOU 
ST20231114_222242_LIGHT WILL MEET YOU  IN WILD PLACES ,LIGHT WILL MEET YOU ,IN WILD PLACES 
ST20231114_222243_HELLO IM  KNITTING GO AWAY ,HELLO I'M ,KNITTING GO AWAY 
ST20231114_222244_A FORCE  FOR GOOD ,A FORCE ,FOR GOOD 
ST20231114_222245_DONT MAKE ME USE  MY FOREMAN VOICE ,DON'T MAKE ME USE ,MY FOREMAN VOICE 
ST20231114_222246_CALM YOUR TITS  HAND LETTERING ,CALM YOUR TITS ,HAND LETTERING 
ST20231114_222247_DIRTY HANDS MAKE  CLEAN MONEY ,DIRTY HANDS MAKE ,CLEAN MONEY 
ST20231114_222248_DAYS THAT  BREAK YOU ,DAYS THAT ,BREAK YOU 
ST20231114_222249_I WILL NOT  COMPLY ,I WILL NOT ,COMPLY 
ST20231114_222250_I DONT EVEN  HAVE A PLAN ,I DON'T EVEN ,HAVE A PLAN 
ST20231114_222251_I BELIEVE IN  A UNIVERSE ,I BELIEVE IN ,A UNIVERSE 
ST20231114_222252_DONT LET THE  PRETTY FOOL YOU ,DON'T LET THE ,PRETTY FOOL YOU 
ST20231114_222253_GO BIG OR  GO HOME ,GO BIG OR ,GO HOME 
ST20231114_222254_YOU ARE A  HOT MESS ,YOU ARE A ,HOT MESS 
ST20231114_222255_YOU GUYS EVER  THINK ABOUT DYING ,YOU GUYS EVER ,THINK ABOUT DYING? 
