SKU,Name1,Name2
ST20240114_052300_DONT HONK AT ME I HAVE ANXIETY,DON'T HONK AT ME,I HAVE ANXIETY
ST20240114_052301_NEVER FORGET HOW WILDLY CAPABLE YOU ARE,NEVER FORGET HOW,WILDLY CAPABLE YOU ARE
ST20240114_052302_SOME PEOPLE ARE GONNA GET SERIOUSLY HAUNTED,SOME PEOPLE ARE GONNA,GET SERIOUSLY HAUNTED
ST20240114_052303_DONT HONK AT ME LOSER IM GOING SHOPPING,DON'T HONK AT ME LOSER,I'M GOING SHOPPING
ST20240114_052304_DONT MAKE ME USE MY AIR TRAFFIC CONTROLLER VOICE,DON'T MAKE ME USE MY AIR,TRAFFIC CONTROLLER VOICE
ST20240114_052305_NEVER SKIP LEG DAY,NEVER SKIP,LEG DAY!!!
ST20240114_052306_I HEAR YOU LIKE BAD BOYS IM BAD AT EVERYTHING,I HEAR YOU LIKE BAD BOYS,I'M BAD AT EVERYTHING
ST20240114_052307_CONSERVATION IS A PACT WITH THE FUTURE,CONSERVATION IS A,PACT WITH THE FUTURE
ST20240114_052308_IM NOT ANTISOCIAL IM SELECTIVELY AVOIDING STUPIDITY,"I'M NOT ANTISOCIAL, I'M",SELECTIVELY AVOIDING STUPIDITY
ST20240114_052309_CONSERVATIONISTS THE CLOWNS OF MOTHER NATURES CIRCUS,"CONSERVATIONISTS, THE CLOWNS",OF MOTHER NATURE'S CIRCUS
ST20240114_052310_OPEN ROADS WILD SPIRITS ENDLESS POSSIBILITIES,"OPEN ROADS, WILD SPIRITS,",ENDLESS POSSIBILITIES
ST20240114_052311_BRAKE FOR POSSUM POCKETS OF JOY,BRAKE FOR POSSUM,POCKETS OF JOY
ST20240114_052312_STAY CALM THEY SAID OOPS,"STAY CALM,",THEY SAID OOPS
ST20240114_052313_NO DAY BUT TODAY,NO DAY BUT,TODAY
ST20240114_052314_I RUN BECAUSE I REALLY LOVE PIZZA,I RUN BECAUSE I,REALLY LOVE PIZZA
ST20240114_052315_I'M SURE THAT WILL GET SORTED OUT,I'M SURE THAT,WILL GET SORTED OUT
ST20240114_052316_HOW I LOVE BEING A WOMAN,HOW I LOVE,BEING A WOMAN
ST20240114_052317_ITS OKAY TO NOT BE OKAY,IT'S OKAY TO,NOT BE OKAY
ST20240114_052318_I BELIEVE IN THE POWER OF WORDS,I BELIEVE IN THE,POWER OF WORDS
ST20240114_052320_YOU CAN NEVER HAVE TOO MANY BOOKS OR CATS,YOU CAN NEVER HAVE TOO,MANY BOOKS OR CATS
