SKU,Name1,Name2
ST20240127_141238_I CANT I JUST GOT A $150 MANICURE,I CAN'T I JUST GOT,A $150 MANICURE
ST20240127_141239_HAPPY SHADOW THOUGH,HAPPY,SHADOW THOUGH
ST20240127_141240_HERE YOU COME AGAIN,HERE YOU,COME AGAIN
ST20240127_141241_I AM SPEAKING,I AM,SPEAKING
ST20240127_141242_ELECTRICIANS HAVE TO STRIP TO MAKE ENDS MEET,ELECTRICIANS HAVE TO,STRIP TO MAKE ENDS MEET
ST20240127_141243_ACCORDING TO CHEMISTRY ALCOHOL IS A SOLUTION,"ACCORDING TO CHEMISTRY,",ALCOHOL IS A SOLUTION
ST20240127_141244_EVERYTHINGS GONNA BE FINE,EVERYTHING'S,GONNA BE FINE
ST20240127_141245_AND IF NOT HE IS STILL GOOD,"AND IF NOT, HE",IS STILL GOOD
ST20240127_141246_ID RATHER BE SWIMMING,I'D RATHER BE,SWIMMING
ST20240127_141247_KNOW YOUR WORTH THEN ADD TAX,KNOW YOUR WORTH,THEN ADD TAX
ST20240127_141248_BUT I LIKE YOU AND THAT IS NOT FAKE,BUT I LIKE YOU AND,THAT IS NOT FAKE
ST20240127_141249_ANOTHER ONE BITES THE DUST,ANOTHER ONE,BITES THE DUST
ST20240127_141250_WHERE YOU LEAD I WILL FOLLOW,WHERE YOU LEAD I,WILL FOLLOW
ST20240127_141251_WHO RUN THE WORLD,WHO RUN,THE WORLD
ST20240127_141252_THE WAVE RETURNS TO THE OCEAN,THE WAVE RETURNS,TO THE OCEAN
ST20240127_141253_DID YOU SEE THAT LUDICROUS DISPLAY LAST NIGHT,DID YOU SEE THAT,LUDICROUS DISPLAY LAST NIGHT?
ST20240127_141254_HE RAN INTO MY KNIFE,HE RAN INTO,MY KNIFE
ST20240127_141255_BE NOT AFRAID,BE NOT,AFRAID
ST20240127_141256_TALK TO ME BABY GIRL,TALK TO ME,BABY GIRL
ST20240127_141257_MY BRAIN IS MEAN TO ME,MY BRAIN IS,MEAN TO ME
ST20240127_141258_I WISH I COULD BUT I DONT WANT TO,"I WISH I COULD, BUT",I DON'T WANT TO
