SKU,Name1,Name2
ST20240119_044622_RACE THE TOASTER BREADWINNER,RACE THE,"TOASTER, BREADWINNER"
ST20240119_044623_I RUN BECAUSE I REALLY LIKE GUACAMOLE,I RUN BECAUSE I,REALLY LIKE GUACAMOLE
ST20240119_044624_WERE ALL BORN NAKED,WE'RE ALL,BORN NAKED!
ST20240119_044625_HAVE YOURSELF A MERRY,HAVE,YOURSELF A MERRY
ST20240119_044626_THIS IS A FAMILY SHOW,THIS IS A,FAMILY SHOW
ST20240119_044627_KEEP YOUR FRIENDS CLOSE BUT YOUR ENEMIES CLOSER,KEEP YOUR FRIENDS CLOSE,BUT YOUR ENEMIES CLOSER
ST20240119_044628_NO TALKING DURING THE MOVIE,NO TALKING,DURING THE MOVIE
ST20240119_044629_DONT MAKE ME USE MY HACKER VOICE,DON'T MAKE ME USE,MY HACKER VOICE
ST20240119_044630_FREE RIDES BECAUSE WALKING IS FOR AMATEURS,"FREE RIDES, BECAUSE",WALKING IS FOR AMATEURS
ST20240119_044631_I AM JUST HERE FOR THE CANDY,I AM JUST HERE,FOR THE CANDY
ST20240119_044632_TODAY IS BEAUTIFUL AND IT IS YOURS,TODAY IS BEAUTIFUL,AND IT IS YOURS
ST20240119_044633_I AM A WOMAN PHENOMENALLY,I AM A WOMAN,PHENOMENALLY.
ST20240119_044634_CONSERVING TAHOE WHERE EVERY DROP MATTERS,"CONSERVING TAHOE, WHERE",EVERY DROP MATTERS
ST20240119_044635_CONSERVATION THE ART OF BALANCING OUR IMPACT,"CONSERVATION, THE ART OF",BALANCING OUR IMPACT
ST20240119_044636_EVERYBODY IS A GENIUS,EVERYBODY IS,A GENIUS
ST20240119_044637_WORLDS OKAYEST RESPIRATORY THERAPIST,WORLD'S OKAYEST,RESPIRATORY THERAPIST
ST20240119_044638_JUST A BOY WHO LOVES BUNNIES,JUST A BOY WHO,LOVES BUNNIES
ST20240119_044639_YOU JUST GOT PASSED BY A PRETTY GIRL,YOU JUST GOT PASSED,BY A PRETTY GIRL
ST20240119_044640_DONT MAKE ME USE MY MOM VOICE,DON'T MAKE ME USE,MY MOM VOICE
ST20240119_044641_PLEASE BE PATIENT DONT KNOW MY RIGHTS AND LEFTS,PLEASE BE PATIENT DON'T,KNOW MY RIGHTS AND LEFTS
ST20240119_044642_DO WHAT SCARES YOU UNTIL IT DOESNT,DO WHAT SCARES YOU,UNTIL IT DOESN'T
ST20240119_044643_SORRY IM LATE I DIDNT WANT TO COME,SORRY I'M LATE I,DIDN'T WANT TO COME
ST20240119_044644_STAY TRUE TO YOU,STAY TRUE,TO YOU
ST20240119_044645_SHE BELIEVED SHE COULD SO SHE DID,SHE BELIEVED SHE,COULD SO SHE DID
ST20240119_044646_YOU ARE THE MAIN CHARACTER,YOU ARE THE,MAIN CHARACTER
ST20240119_044647_PRESERVING NATURE ONE SPECIES AT A TIME,"PRESERVING NATURE, ONE",SPECIES AT A TIME
ST20240119_044648_HONK IF YOU LOVE YOURSELF,HONK IF YOU,LOVE YOURSELF
ST20240119_044649_PLEASE BE PATIENT I AM 8 YEARS OLD,PLEASE BE PATIENT I,AM 8 YEARS OLD
ST20240119_044650_JUST A GIRL WHO LOVES EVERYBUNNY,JUST A GIRL WHO,LOVES EVERYBUNNY
ST20240119_044651_SAVE THOSE TEARS FOR YOUR PILLOW,SAVE THOSE TEARS,FOR YOUR PILLOW
ST20240119_044652_SORRY IM LATE I WAS GETTING COFFEE,SORRY I'M LATE I,WAS GETTING COFFEE
ST20240119_044653_LOVE IS INDOMITABLE,LOVE IS,INDOMITABLE
ST20240119_044654_YOU SHOULDNT LET POETS LIE TO YOU,YOU SHOULDN'T LET,POETS LIE TO YOU
ST20240119_044655_WHAT SITUATION ISNT IMPROVED BY PIZZA,WHAT SITUATION ISN'T,IMPROVED BY PIZZA?
ST20240119_044656_WORLDS OKAYEST LOSS PREVENTION MANAGER,WORLD'S OKAYEST LOSS,PREVENTION MANAGER
ST20240119_044657_DONT HONK AT ME I WILL CRY,DON'T HONK AT,ME I WILL CRY
ST20240119_044658_SIMPLE THE BEST IS YET TO COME,"SIMPLE, THE BEST",IS YET TO COME
