SKU,Name1,Name2
ST20231213_095248_MAYBE MAYBE NOT MAYBE F*** YOURSELF,"MAYBE, MAYBE NOT,",MAYBE F*** YOURSELF.
ST20231213_095249_YOUR SECRET IS SAFE WITH MY INDIFFERENCE,YOUR SECRET IS SAFE,WITH MY INDIFFERENCE
ST20231213_095250_TIME WILL PUT YOUR ENEMIES IN THE GROUND,TIME WILL PUT YOUR,ENEMIES IN THE GROUND
ST20231213_095251_I LIKE CATS AND ANTHROPOLOGY,I LIKE CATS AND,ANTHROPOLOGY
ST20231213_095252_BEAUTY IS TERROR,BEAUTY IS,TERROR
ST20231213_095253_HARD WORK BEATS TALENT,HARD WORK,BEATS TALENT
ST20231213_095254_BOOBIES MAKE ME SMILE FUNNY,BOOBIES MAKE ME,SMILE FUNNY
ST20231213_095255_ACTUALLY IT IS ROCKET SCIENCE,ACTUALLY IT IS,ROCKET SCIENCE
ST20231213_095256_WRITE HARD AND CLEAR ABOUT WHAT HURTS,WRITE HARD AND CLEAR,ABOUT WHAT HURTS
ST20231213_095257_PLEASE KEEP GOING YOURE SO CLOSE,PLEASE KEEP GOING,YOU'RE SO CLOSE
ST20231213_095258_TO THE WORLD WE DREAM ABOUT,TO THE WORLD WE,DREAM ABOUT
ST20231213_095259_WHO AM I TO TELL ME WHO I AM,WHO AM I TO TELL,ME WHO I AM
ST20231213_095300_YOU HAVE MY WORD,YOU HAVE,MY WORD
ST20231213_095301_IM NOT BOSSY IM THE BOSS,"I'M NOT BOSSY,",I'M THE BOSS
ST20231213_095302_FIRST WORLD PROBLEMS,FIRST WORLD,PROBLEMS
ST20231213_095303_I MAKE ENGINEERS CRY,I MAKE,ENGINEERS CRY
ST20231213_095304_I MAKE DEVELOPERS CRY,I MAKE,DEVELOPERS CRY
ST20231213_095305_WHAT WE DO IN THE SHADOWS,WHAT WE DO IN,THE SHADOWS
ST20231213_095306_MY BRAIN HAS TOO MANY TABS OPEN,MY BRAIN HAS TOO,MANY TABS OPEN
ST20231213_095307_MUST GET RID OF TOXIC IN COMMUNITY,MUST GET RID OF,TOXIC IN COMMUNITY
ST20231213_095308_YOU DO NOT YIELD,YOU DO NOT,YIELD
ST20231213_095309_TRUTH IS NO ONE CAN DO WHAT I DO,"TRUTH IS, NO ONE",CAN DO WHAT I DO
ST20231213_095310_YOU ARE THE ONE YOU'VE BEEN WAITING FOR,YOU ARE THE ONE,YOU'VE BEEN WAITING FOR
ST20231213_095311_LIFES MOST PERSISTENT AND URGENT QUESTION,LIFE'S MOST PERSISTENT,AND URGENT QUESTION
ST20231213_095312_I LOVE YOU SAY IT BACK,I LOVE YOU,SAY IT BACK
ST20231213_095313_NO MOURNERS NO FUNERALS,NO MOURNERS,NO FUNERALS
ST20231213_095314_I PREFER DANGEROUS FREEDOM OVER PEACEFUL SLAVERY,I PREFER DANGEROUS FREEDOM,OVER PEACEFUL SLAVERY
ST20231213_095315_I CANT LOVE YOU MORE THAN MY HOMETOWN,I CAN'T LOVE YOU MORE,THAN MY HOMETOWN
ST20231213_095316_GOD DOESNT CALL THE QUALIFIED HE QUALIFIED THE CALLED,GOD DOESN'T CALL THE,QUALIFIED HE QUALIFIED THE CALLED
ST20231213_095317_THE BEST CURE FOR THE BLUES IS THE BLUES,THE BEST CURE FOR THE,BLUES IS THE BLUES
ST20231213_095318_WE ARE STAR STUFF,WE ARE,STAR STUFF
ST20231213_095320_THEY CALL ME CRAZY DOG LADY,THEY CALL ME,CRAZY DOG LADY
ST20231213_095321_ALL THE COLORS IN ONE ALL THE BRIGHT PLACES,"ALL THE COLORS IN ONE,",ALL THE BRIGHT PLACES
ST20231213_095322_IN ORDER TO THINK YOU HAVE TO RISK BEING OFFENSIVE,IN ORDER TO THINK YOU HAVE,TO RISK BEING OFFENSIVE
ST20231213_095323_RAIN WILL MAKE THE FLOWERS GROW,RAIN WILL MAKE,THE FLOWERS GROW
ST20231213_095324_IM NOT PARANOID IM A REALIST,"I'M NOT PARANOID,",I'M A REALIST
ST20231213_095325_SORRY I HAVE TO GO PRACTICE,SORRY I HAVE TO,GO PRACTICE
ST20231213_095326_LIFE IS A BEACH,LIFE IS A,BEACH
ST20231213_095327_WISH YOU WERENT SO AWKWARD,WISH YOU,WEREN'T SO AWKWARD
ST20231213_095328_YO HOLD MY POODLE,"YO, HOLD MY",POODLE
ST20231213_095329_WE ARE HERE TO LAUGH,WE ARE HERE,TO LAUGH
ST20231213_095330_OH WHATS OCCURRING,OH WHAT'S,OCCURRING
ST20231213_095331_I MAY BE BLONDE BUT IM NOT THAT BLONDE,I MAY BE BLONDE BUT,I'M NOT THAT BLONDE
ST20231213_095332_ITS THE LITTLE THINGS IN LIFE,IT'S THE LITTLE,THINGS IN LIFE
ST20231213_095333_TIME IS AN ILLUSION LUNCHTIME DOUBLY SO,"TIME IS AN ILLUSION,",LUNCHTIME DOUBLY SO
ST20231213_095334_PUT A BIRD ON IT,PUT A BIRD,ON IT
ST20231213_095335_I LIKE FLY FISHING AND MAYBE 3 PEOPLE,I LIKE FLY FISHING,AND MAYBE 3 PEOPLE
ST20231213_095336_HERE FOR A GOOD TIME NOT A LONG TIME,HERE FOR A GOOD,"TIME, NOT A LONG TIME"
ST20231213_095337_STORMS MAKE TREES TAKE DEEPER ROOTS,STORMS MAKE TREES,TAKE DEEPER ROOTS
ST20231213_095338_FEAR NOT FOR I AM WITH YOU,"FEAR NOT, FOR I",AM WITH YOU
ST20231213_095339_MY ERECTION PAYS THE BILLS,MY ERECTION,PAYS THE BILLS
ST20231213_095340_WE HAVE TO DANCE IT OUT,WE HAVE TO,DANCE IT OUT
ST20231213_095341_GOOD MORNING AVIATORS,GOOD MORNING,AVIATORS
ST20231213_095342_IDENTITY THEFT IS NOT A JOKE,IDENTITY THEFT,IS NOT A JOKE
ST20231213_095343_FOR WHAT ITS WORTH,FOR WHAT,IT'S WORTH
ST20231213_095344_YOURE SO GORGEOUS,YOU'RE SO,GORGEOUS
ST20231213_095345_WHAT ARE THEY PUTTING IN BANANAS THESE DAYS,WHAT ARE THEY PUTTING IN,BANANAS THESE DAYS?
ST20231213_095346_GET IN LOSER WERE GOING SHOPPING,"GET IN LOSER, WE'RE",GOING SHOPPING
ST20231213_095347_HOW I LOVE BEING A WOMAN,HOW I LOVE,BEING A WOMAN
ST20231213_095348_LOVE HAS NOT LET YOU GO,LOVE HAS NOT,LET YOU GO
ST20231213_095349_2 GOOD OL BOYS BEHIND THE WHEEL,2 GOOD OL BOYS,BEHIND THE WHEEL
ST20231213_095350_THROUGH LOVE ALL IS POSSIBLE,THROUGH LOVE ALL,IS POSSIBLE
ST20231213_095351_BE A FRUIT LOOP IN A WORLD OF CHEERIOS,BE A FRUIT LOOP IN A,WORLD OF CHEERIOS
ST20231213_095352_A LEAGUE OF THEIR OWN,A LEAGUE OF,THEIR OWN
ST20231213_095353_TELL YOUR CAT I SAID PSPSPSPS,TELL YOUR CAT I,SAID PSPSPSPS
ST20231213_095354_HALF AGONY HALF HOPE,"HALF AGONY,",HALF HOPE
ST20231213_095355_DONT MESS WITH MY DOG,DON'T MESS,WITH MY DOG
ST20231213_095356_IF YOU CAN DREAM IT,IF YOU CAN,DREAM IT
ST20231213_095357_LOVE IS NEVER WASTED,LOVE IS,NEVER WASTED
ST20231213_095358_ITS A GOOD DAY TO HAVE A GOOD DAY,IT'S A GOOD DAY TO,HAVE A GOOD DAY
ST20231213_095359_STOICISM ALL CRUELTY SPRINGS FROM WEAKNESS,STOICISM ALL CRUELTY,SPRINGS FROM WEAKNESS
ST20231213_095400_ICED COFFEE IS MY LOVE LANGUAGE COFFEE,ICED COFFEE IS MY,LOVE LANGUAGE COFFEE
ST20231213_095401_LOVE IS INDOMITABLE,LOVE IS,INDOMITABLE
ST20231213_095402_REAL MEN DRIVE MINIVANS STAY AT HOME,REAL MEN DRIVE,MINIVANS STAY AT HOME
ST20231213_095403_SHE IS THE MAN,SHE IS,THE MAN
ST20231213_095404_NEVER FORGET HOW WILDLY CAPABLE YOU ARE,NEVER FORGET HOW,WILDLY CAPABLE YOU ARE
ST20231213_095405_WHAT GOES AROUND COMES AROUND,WHAT GOES AROUND,COMES AROUND
ST20231213_095406_QUICK CHANGES ARE MY SUPERPOWER,QUICK CHANGES ARE,MY SUPERPOWER
ST20231213_095407_WHATEVER FROSTS YOUR CUPCAKE,WHATEVER FROSTS,YOUR CUPCAKE
