SKU,Name1,Name2
ST20231123_201818_WE'RE ALL MAD HERE,WE'RE ALL,MAD HERE.
ST20231123_201820_KEEP ME IN YOUR HEART,KEEP ME IN,YOUR HEART
ST20231123_201821_TIS BUT A SCRATCH,TIS BUT A,SCRATCH
ST20231123_201822_ALWAYS & FOREVER,ALWAYS &,FOREVER
ST20231123_201824_GREAT WIDE SOMEWHERE,GREAT WIDE,SOMEWHERE
ST20231123_201840_MUSIC IS MY DRUG,MUSIC IS,MY DRUG
ST20231123_201844_YUHHH GET INTO IT,YUHHH GET,INTO IT
ST20231123_201846_DOGS CAN LOOK UP,DOGS CAN,LOOK UP
ST20231123_201847_BEST CAT MOM EVER,BEST CAT,MOM EVER
ST20231123_201908_CRYING IN THE CLUB,CRYING IN,THE CLUB
ST20231123_201915_ARE YOU NEW HERE,ARE YOU,NEW HERE
ST20231123_201921_ANYONE GOT ANY TETS,ANYONE GOT,ANY TETS?
ST20231123_201923_LOVE MAKES YOU BETTER,LOVE MAKES,YOU BETTER
ST20231123_201929_HOPE IS NOT CRAZY,HOPE IS,NOT CRAZY
ST20231123_201933_LIFE GOES ON PINK,LIFE GOES,ON PINK
ST20231123_201945_REACH FOR THE STARS,REACH FOR,THE STARS
ST20231123_201952_I AM WITH YOU ALWAYS,I AM WITH,YOU ALWAYS
ST20231123_201817_THE LORD LOVES EFFORT,THE LORD,LOVES EFFORT
ST20231123_201819_EMPOWERED WOMEN EMPOWER WOMEN,EMPOWERED WOMEN,EMPOWER WOMEN
ST20231123_201823_BE THE WHOLE PROBLEM,BE THE WHOLE,PROBLEM
ST20231123_201825_IM HERE IM AWAKE DONT PUSH IT,I'M HERE I'M AWAKE,DON'T PUSH IT
ST20231123_201826_HAVE COURAGE BEE KIND,HAVE COURAGE,BEE KIND
ST20231123_201827_IM NOT JUDGING IM ASSESSING,I'M NOT JUDGING,I'M ASSESSING
ST20231123_201828_ITS A BEAUTIFUL DAY TO SAVE LIVES,IT'S A BEAUTIFUL,DAY TO SAVE LIVES
ST20231123_201829_TO TRAVEL IS TO LIVE,TO TRAVEL IS,TO LIVE
ST20231123_201830_HI I DONT CARE THANKS,HI. I DON'T,CARE. THANKS.
ST20231123_201831_MY CRIME IS THAT OF CURIOSITY,MY CRIME IS THAT,OF CURIOSITY
ST20231123_201832_YOURE ALLOWED TO TAKE UP SPACE,YOU'RE ALLOWED TO,TAKE UP SPACE
ST20231123_201833_I LOVE YOU I KNOW,"I LOVE YOU,",I KNOW
ST20231123_201834_DO WHAT SCARES YOU UNTIL IT DOESNT,DO WHAT SCARES YOU,UNTIL IT DOESN'T
ST20231123_201835_WHAT IS WRONG WITH YOU,WHAT IS WRONG,WITH YOU?
