SKU,Name1,Name2
ST20240108_121346_PLEASE BE PATIENT I DONT KNOW MY RIGHTS AND LEFTS,PLEASE BE PATIENT I DON'T,KNOW MY RIGHTS AND LEFTS
ST20240108_121347_MOTHER SHOULD I TRUST THE GOVERNMENT,MOTHER SHOULD I,TRUST THE GOVERNMENT?
ST20240108_121348_HOPE YOUR DAY IS AS AWEINSPIRING AS A BLANK CANVAS,HOPE YOUR DAY IS AS,AWE-INSPIRING AS A BLANK CANVAS
ST20240108_121349_COFFEE SHOTS AND HEAVY SQUATS,COFFEE SHOTS AND,HEAVY SQUATS
ST20240108_121350_HAPPINESS CAN BE FOUND IN BOOKS,HAPPINESS CAN BE,FOUND IN BOOKS
ST20240108_121351_VENTURE INTO THE UNKNOWN AND DISCOVER WHAT AWAITS,VENTURE INTO THE UNKNOWN,AND DISCOVER WHAT AWAITS
ST20240108_121352_DO SOMETHING NEW EVERYDAY,DO SOMETHING,NEW EVERYDAY
ST20240108_121353_WOMENS RIGHTS BEGIN IN THE WOMB,WOMEN'S RIGHTS,BEGIN IN THE WOMB
ST20240108_121354_WISHING YOU A SLEIGH FULL OF HAPPINESS,WISHING YOU A SLEIGH,FULL OF HAPPINESS
ST20240108_121355_TAP THE BRAKES FOR POUCHES GALORE,TAP THE BRAKES FOR,POUCHES GALORE!
ST20240108_121357_THEY TOOK OUR JOBS,THEY TOOK,OUR JOBS!
ST20240108_121358_YOU JUST GOT PASSED MY A CHICK,YOU JUST GOT,PASSED MY A CHICK
ST20240108_121359_PROTECTING THE WILD IS PROTECTING OURSELVES,PROTECTING THE WILD IS,PROTECTING OURSELVES
ST20240108_121400_YOU CAN NEVER HAVE TOO MANY BAGS,YOU CAN NEVER HAVE,TOO MANY BAGS
ST20240108_121401_HONK IF YOURE A SILLY GOOSE,HONK IF YOU'RE A,SILLY GOOSE
ST20240108_121402_I RUN BECAUSE I REALLY LOVE CHIPS,I RUN BECAUSE I,REALLY LOVE CHIPS
ST20240108_121403_NO ARGUING ABOUT WHO CONTROLS THE AIR CONDITIONING,NO ARGUING ABOUT WHO,CONTROLS THE AIR CONDITIONING
ST20240108_121404_PLEASE BE PATIENT NEW HUMAN,PLEASE BE,PATIENT NEW HUMAN
ST20240108_121405_IF I COLLAPSE PAUSE MY WATCH,IF I COLLAPSE,PAUSE MY WATCH
ST20240108_121406_EVERY TREE EVERY CREATURE WORTH FIGHTING FOR,"EVERY TREE, EVERY",CREATURE-WORTH FIGHTING FOR
ST20240108_121407_DONT MAKE ME USE MY HOCKEY MOM VOICE,DON'T MAKE ME USE MY,HOCKEY MOM VOICE
ST20240108_121408_ITS NOT EASY BEING MY WIFES ARM CANDY BUT HERE I AM NAILING IT,IT'S NOT EASY BEING MY WIFES ARM,CANDY BUT HERE I AM NAILING IT
ST20240108_121409_YOURE AMAZING KEEP THAT SHIT UP,YOU'RE AMAZING,KEEP THAT SHIT UP
ST20240108_121410_YOU CAN NEVER HAVE TOO MANY YACHTS,YOU CAN NEVER HAVE,TOO MANY YACHTS
ST20240108_121411_WHATS YOUR FAVORITE SCARY MOVIE,WHAT'S YOUR,FAVORITE SCARY MOVIE?
ST20240108_121412_TRUE FRIENDS ARE NEVER APART,TRUE FRIENDS ARE,NEVER APART
ST20240108_121413_LIFE ISNT FAIR IT IS BALANCED,"LIFE ISN'T FAIR,",IT IS BALANCED
ST20240108_121414_IM JUST BEING DRAMATIC ITS WHAT I DO,I'M JUST BEING,DRAMATIC IT'S WHAT I DO
ST20240108_121415_BE THE LEADER YOU WOULD FOLLOW,BE THE LEADER YOU,WOULD FOLLOW
ST20240108_121416_HIS GRACE IS SUFFICIENT,HIS GRACE IS,SUFFICIENT
ST20240108_121417_JUST A GIRL WHO LOVES RHINOS,JUST A GIRL WHO,LOVES RHINOS
ST20240108_121418_BETTER IDEAS WIN NOT LOUDER PEOPLE,"BETTER IDEAS WIN,",NOT LOUDER PEOPLE
ST20240108_121419_ITS A WONDERFUL LIFE EVERYTIME A BELL RINGS,"IT'S A WONDERFUL LIFE,",EVERYTIME A BELL RINGS
ST20240108_121420_DARKNESS CANNOT DRIVE OUT DARKNESS,DARKNESS CANNOT,DRIVE OUT DARKNESS
ST20240108_121421_WORLDS OKAYEST SISTER,WORLD'S,OKAYEST SISTER
ST20240108_121422_SO IT WAS ALL YOUR WORK,SO IT WAS ALL,YOUR WORK
ST20240108_121423_YOUR VIBE ATTRACTS YOUR TRIBE,YOUR VIBE,ATTRACTS YOUR TRIBE
ST20240108_121424_I AM NOT ASHAMED OF THE GOSPEL,I AM NOT ASHAMED,OF THE GOSPEL
ST20240108_121425_ALL YOU NEED IS TO BELIEVE IN YOURSELF,ALL YOU NEED IS TO,BELIEVE IN YOURSELF
ST20240108_121426_TOASTER DUEL CRUMBS OR CONQUEST,"TOASTER DUEL,",CRUMBS OR CONQUEST?
ST20240108_121427_HONK IF YOU HONK PLEASE,HONK IF YOU,HONK PLEASE
ST20240108_121428_JUST A GIRL WHO LOVES POMERANIAN,JUST A GIRL WHO,LOVES POMERANIAN
ST20240108_121429_IM NOT CONVINCED I KNOW HOW TO READ,I'M NOT CONVINCED I,KNOW HOW TO READ
ST20240108_121430_YOU CAN NEVER HAVE TOO MANY COLOURS OF PAINT,YOU CAN NEVER HAVE TOO,MANY COLOURS OF PAINT!
ST20240108_121431_YOU CAN NEVER HAVE TOO MANY RECORDERS,YOU CAN NEVER HAVE,TOO MANY RECORDERS
ST20240108_121432_STOP WHINING AND DO YOUR JOB,STOP WHINING AND,DO YOUR JOB!
ST20240108_121433_WISHING YOU A DAY AS RELAXING AS A ROOT CANAL,WISHING YOU A DAY AS,RELAXING AS A ROOT CANAL
ST20240108_121434_IT IS WHAT IT IS,IT IS WHAT,IT IS
ST20240108_121435_THE MAN WHO WOULD BE KING,THE MAN WHO,WOULD BE KING
ST20240108_121436_DECK THE HALLS WITH LOVE AND LAUGHTER,DECK THE HALLS WITH,LOVE AND LAUGHTER
ST20240108_121437_THE SECRET S GRATITUDE,THE SECRET S,GRATITUDE
ST20240108_121438_JUST A BOY WHO LOVES CHAMELEONS,JUST A BOY WHO,LOVES CHAMELEONS
ST20240108_121439_WE DONT NEED NO STINKING BADGES,WE DON'T NEED NO,STINKING BADGES
ST20240108_121440_BE KIND TO YOUR MIND,BE KIND TO,YOUR MIND
ST20240108_121441_RESOLUTIONS ARE OVERRATED BRING ON THE SNACKS,RESOLUTIONS ARE,OVERRATED. BRING ON THE SNACKS!
ST20240108_121442_LIFE DOESNT MAKE NARRATIVE SENSE,LIFE DOESN'T MAKE,NARRATIVE SENSE
ST20240108_121443_YOU ARE ANYTHING BUT ORDINARY,YOU ARE ANYTHING,BUT ORDINARY
ST20240108_121444_EVERYTHING HAPPENS FOR A REASON,EVERYTHING,HAPPENS FOR A REASON
ST20240108_121445_LET THE ONE WHO CREATED YOU,LET THE ONE WHO,CREATED YOU
ST20240108_121446_JUST A RED HERRING,JUST A RED,HERRING
ST20240108_121447_WORLDS OKAYEST BIRD,WORLD'S,OKAYEST BIRD
ST20240108_121448_MAY THE FORCE BE WITH YOU,MAY THE FORCE,BE WITH YOU
ST20240108_121449_HOW CAN YOU SIT THERE AND EAT PIZZA,HOW CAN YOU SIT,THERE AND EAT PIZZA?
