SKU,Name1,Name2
ST20231213_220639_WISH YOU WERE BEER,WISH YOU,WERE BEER
ST20231213_220640_VENTURE INTO THE UNKNOWN AND DISCOVER WHAT AWAITS,VENTURE INTO THE UNKNOWN,AND DISCOVER WHAT AWAITS
ST20231213_220641_MY EXECUTIVE DONT FUNCTION,MY EXECUTIVE,DON'T FUNCTION
ST20231213_220642_SMURF CAT WE LIVE WE LOVE WE LIE,SMURF CAT WE LIVE,WE LOVE WE LIE
ST20231213_220643_WANTED TO BE AN INDIVIDUAL,WANTED TO BE AN,INDIVIDUAL
ST20231213_220644_ONE MUST ALWAYS BE CAREFUL,ONE MUST ALWAYS,BE CAREFUL
ST20231213_220645_STRAIGHT UP NOT HAVING A GOOD TIME RIGHT NOW,STRAIGHT UP NOT HAVING A,GOOD TIME RIGHT NOW.
ST20231213_220646_YOURE A COWBOY LIKE ME COWBOY BOOTS,YOU'RE A COWBOY LIKE,ME COWBOY BOOTS
ST20231213_220647_IT IS WHAT IT IS,IT IS WHAT,IT IS
ST20231213_220648_MY YARN IS NONE OF YOUR BUSINESS,MY YARN IS NONE OF,YOUR BUSINESS
ST20231213_220649_INCLUDE WOMEN IN THE SEQUEL,INCLUDE WOMEN,IN THE SEQUEL
ST20231213_220650_TAHOES POETRY WRITTEN ON EVERY RIPPLES DANCE,"TAHOE'S POETRY, WRITTEN",ON EVERY RIPPLE'S DANCE
ST20231213_220651_DRIVER CHOOSES THE RESTAURANT,DRIVER CHOOSES,THE RESTAURANT
ST20231213_220652_BLUE IS THE NEW GOLD WATER CONSERVATION FOR TAHOE,"BLUE IS THE NEW GOLD, WATER",CONSERVATION FOR TAHOE
ST20231213_220653_WHATEVER FLOATS YOUR GOAT,WHATEVER,FLOATS YOUR GOAT
ST20231213_220654_THE LIBRARY IS A WILDERNESS OF BOOKS,THE LIBRARY IS A,WILDERNESS OF BOOKS
ST20231213_220655_BE FEARLESS IN THE PURSUIT OF YOUR PASSIONS,BE FEARLESS IN THE,PURSUIT OF YOUR PASSIONS
ST20231213_220656_UNTIL YOU CANT FIGHT ANYMORE,UNTIL YOU CAN'T,FIGHT ANYMORE
ST20231213_220657_THE ROAD SO FAR,THE ROAD,SO FAR..
ST20231213_220658_THE ONLY WAY OUT IS THROUGH,THE ONLY WAY,OUT IS THROUGH
ST20231213_220659_NO TALKING ABOUT DIETS,NO TALKING,ABOUT DIETS
ST20231213_220700_EXPLORING THE UNKNOWN WHERE WILD DREAMS COME ALIVE,"EXPLORING THE UNKNOWN,",WHERE WILD DREAMS COME ALIVE
ST20231213_220701_MOTHER SHOULD I TRUST THE GOVERNMENT,MOTHER SHOULD I,TRUST THE GOVERNMENT?
ST20231213_220702_BEST CAT MOM EVER,BEST CAT,MOM EVER
ST20231213_220703_THE END IS NEVER THE END,THE END IS,NEVER THE END
ST20231213_220704_DIRECTION IS MORE IMPORTANT THAN SPEED,DIRECTION IS MORE,IMPORTANT THAN SPEED
ST20231213_220705_I BECAME A SECURITY OFFICER FOR THE MONEY AND FAME,I BECAME A SECURITY OFFICER,FOR THE MONEY AND FAME
ST20231213_220706_CHERISH TAHOES BEAUTY A SIERRA MASTERPIECE,"CHERISH TAHOE'S BEAUTY,",A SIERRA MASTERPIECE
ST20231213_220707_WHY DONT SCIENTISTS TRUST ATOMS BECAUSE THEY MAKE UP EVERYTHING,WHY DON'T SCIENTISTS TRUST ATOMS?,BECAUSE THEY MAKE UP EVERYTHING
ST20231213_220708_ALL BEHAVIOR IS A FORM OF COMMUNICATION,ALL BEHAVIOR IS A,FORM OF COMMUNICATION
ST20231213_220709_COULD YOU DESCRIBE THE RUCKUS SIR,COULD YOU DESCRIBE,"THE RUCKUS, SIR?"
ST20231213_220710_FAILURE IS THE BEST TEACHER,FAILURE IS THE,BEST TEACHER
ST20231213_220711_NO ARGUING ABOUT THE CHOICE OF BEER,NO ARGUING ABOUT,THE CHOICE OF BEER
ST20231213_220712_LET GO AND LET GOD,LET GO AND,LET GOD
ST20231213_220713_ARE YOU THE CRIMINALS FROM THE STATISTICS,ARE YOU THE CRIMINALS?,FROM THE STATISTICS??
ST20231213_220714_LET THAT SHIT GO,LET THAT,SHIT GO
ST20231213_220715_THIS TOO SHALL PASS,THIS TOO,SHALL PASS.
ST20231213_220716_SHIT COULD BE WORSE,SHIT COULD,BE WORSE
ST20231213_220717_DAYS THAT BREAK YOU,DAYS THAT,BREAK YOU
ST20231213_220718_SORE TODAY STRONG TOMORROW,SORE TODAY,STRONG TOMORROW
ST20231213_220719_A DREAM IS A WISH YOUR HEART MAKES,A DREAM IS A WISH,YOUR HEART MAKES
ST20231213_220720_I WOULD HAVE COME FOR YOU CROWS,I WOULD HAVE COME,FOR YOU CROWS
ST20231213_220721_I USED TO BE COOL,I USED TO,BE COOL
ST20231213_220722_NO SLOW WALKERS ALLOWED,NO SLOW,WALKERS ALLOWED
