SKU,Name1,Name2
ST20231225_133129_WE ARE THE CHOICES WE MAKE,WE ARE THE,CHOICES WE MAKE
ST20231225_133130_VERY LOVELY MORNING TRY NOT TO KILL YOURSELF TODAY,VERY LOVELY MORNING TRY NOT,TO KILL YOURSELF TODAY
ST20231225_133131_WHERE YOU LEAD I WILL FOLLOW,"WHERE YOU LEAD,",I WILL FOLLOW
ST20231225_133132_YOU MY FRIEND SHOULD HAVE BEEN SWALLOWED,YOU MY FRIEND SHOULD,HAVE BEEN SWALLOWED
ST20231225_133133_LIVE A LIFE YOU WILL REMEMBER,LIVE A LIFE YOU,WILL REMEMBER
ST20231225_133134_DO SMALL THINGS WITH GREAT LOVE,DO SMALL THINGS,WITH GREAT LOVE
ST20231225_133135_WHEN HELL FREEZES OVER ILL SKI THERE TOO,WHEN HELL FREEZES OVER,I'LL SKI THERE TOO
ST20231225_133136_DOUBLE DOUBLE TOIL & TROUBLE,"DOUBLE, DOUBLE",TOIL & TROUBLE
ST20231225_133137_DONT BE A DICK,DON'T BE,A DICK
ST20231225_133138_SADNESS IS LOOKING AT OURSELVES,SADNESS IS,LOOKING AT OURSELVES
ST20231225_133139_SHE WAS MADE OF SUNLIGHT,SHE WAS MADE,OF SUNLIGHT
ST20231225_133140_WE CAN WE WILL WE MUST,"WE CAN, WE","WILL, WE MUST"
ST20231225_133141_HELL IS OTHER PEOPLE,HELL IS,OTHER PEOPLE
ST20231225_133142_CAN WE FIX IT,CAN WE,FIX IT?
ST20231225_133143_NO I HAVE NOT BEEN DUCK HUNTING YOU FUCKING HILLBILLY,NO I HAVE NOT BEEN DUCK,"HUNTING, YOU FUCKING HILLBILLY"
ST20231225_133144_ITS A BEAUTIFUL DAY TO SAVE LIVES,ITS A BEAUTIFUL,DAY TO SAVE LIVES
ST20231225_133145_THERE WILL BE A LINE,THERE WILL,BE A LINE
ST20231225_133146_I NEED TO GO TO MY MIND PALACE,I NEED TO GO TO,MY MIND PALACE!
ST20231225_133148_YOU KNOW I'M SOMETHING OF A SCIENTIST MYSELF,"YOU KNOW, I'M SOMETHING",OF A SCIENTIST MYSELF
ST20231225_133149_YOU ARE MY SUNSHINE,YOU ARE MY,SUNSHINE
ST20231225_133150_WHAT A TIME TO BE ALIVE,WHAT A TIME,TO BE ALIVE
ST20231225_133151_MINDSET IS EVERYTHING,MINDSET IS,EVERYTHING
ST20231225_133152_ENGLISH IS IMPORTANT BUT ECONOMICS IS IMPORTANTER,ENGLISH IS IMPORTANT BUT,ECONOMICS IS IMPORTANTER
ST20231225_133153_BY WHAT RIGHT DOES THE WOLF JUDGE THE LION,BY WHAT RIGHT DOES THE,WOLF JUDGE THE LION
ST20231225_133154_STARS CANT DO IT NOT TODAY,"STARS, CAN'T DO",IT. NOT TODAY
ST20231225_133155_IN MY LIFE ILL LOVE YOU MORE,"IN MY LIFE, I'LL",LOVE YOU MORE
ST20231225_133156_I HAVE TO RETURN SOME VIDEO TAPES MOVIE,I HAVE TO RETURN SOME,VIDEO TAPES MOVIE
ST20231225_133157_JESUS LOVES YOU BUT IM HIS FAVORITE,"JESUS LOVES YOU, BUT",I'M HIS FAVORITE
ST20231225_133158_HOW WILL I EVER GET OUT OF THIS LABYRINTH,HOW WILL I EVER GET OUT,OF THIS LABYRINTH!
ST20231225_133159_IT REALLY DO BE LIKE THAT SOMETIMES,IT REALLY DO BE,LIKE THAT SOMETIMES
ST20231225_133200_SOUNDS LIKE A PERSONAL PROBLEM TO ME,SOUNDS LIKE A,PERSONAL PROBLEM TO ME
ST20231225_133201_MAYBE BROCCOLI DOESNT LIKE YOU EITHER,MAYBE BROCCOLI,DOESN'T LIKE YOU EITHER
ST20231225_133202_ON WEDNESDAYS WE WEAR PINK,ON WEDNESDAYS,WE WEAR PINK
ST20231225_133203_I DONT KNOW HER,I DON'T,KNOW HER
ST20231225_133204_DONT BELIEVE EVERYTHING YOU THINK,DON'T BELIEVE,EVERYTHING YOU THINK
ST20231225_133205_DANCE LIKE NO ONE IS WATCHING,DANCE LIKE NO,ONE IS WATCHING
ST20231225_133206_I NEED COFFEE IN AN IV,I NEED COFFEE,IN AN I.V
ST20231225_133207_MOTHER SHOULD I TRUST THE GOVERNMENT,"MOTHER, SHOULD I",TRUST THE GOVERNMENT?
ST20231225_133208_SLOW IS SMOOTH SMOOTH IS FAST,"SLOW IS SMOOTH,",SMOOTH IS FAST
ST20231225_133209_IM HERE BECAUSE YOU BROKE SOMETHING,I'M HERE BECAUSE YOU,BROKE SOMETHING
ST20231225_133210_INTELLIGENCE IS LETHAL,INTELLIGENCE,IS LETHAL
ST20231225_133211_IF I CANNOT MOVE HEAVEN I WILL RAISE HELL,IF I CANNOT MOVE,"HEAVEN, I WILL RAISE HELL"
ST20231225_133212_SOMETIMES LIFE IS A BITCH,SOMETIMES LIFE,IS A BITCH
ST20231225_133213_I AM BURDENED WITH GLORIOUS PURPOSE,I AM BURDENED WITH,GLORIOUS PURPOSE
ST20231225_133214_I WANT A DOG,I WANT A,DOG
ST20231225_133215_WHERE FOCUS GOES ENERGY FLOWS,"WHERE FOCUS GOES,",ENERGY FLOWS
ST20231225_133216_FIND JOY IN THE JOURNEY,FIND JOY IN,THE JOURNEY
