SKU,Name1,Name2
ST20231205_202309_I BOUGHT THIS BEFORE WE KNEW ELON WAS CRAZY,I BOUGHT THIS BEFORE WE,KNEW ELON WAS CRAZY
ST20231205_202310_I HOPE SOMETHING GOOD HAPPENS TO YOU TODAY,I HOPE SOMETHING GOOD,HAPPENS TO YOU TODAY
ST20231205_202311_IM NOT IN YOUR HURRY,I'M NOT IN,YOUR HURRY!
ST20231205_202312_I LOVE MY AWESOME WIFE,I LOVE MY,AWESOME WIFE
ST20231205_202313_NO WEENIES ALLOWED,NO WEENIES,ALLOWED
ST20231205_202314_I USE TO BE COOL,I USE TO,BE COOL
ST20231205_202315_THIS TINY TURTLE HE JUDGES YOU IMMENSELY,THIS TINY TURTLE HE,JUDGES YOU IMMENSELY
ST20231205_202316_WATCH OUT FOR THE IDIOT BEHIND ME,WATCH OUT FOR THE,IDIOT BEHIND ME
ST20231205_202317_PLEASE DO NOT HIT ME IDK HOW CAR INSURANCE,PLEASE DO NOT HIT ME,IDK HOW CAR INSURANCE
ST20231205_202318_PLEASE BE PATIENT I HAVE AUTISM,PLEASE BE PATIENT,I HAVE AUTISM
ST20231205_202319_PLEASE BE PATIENT I AM 9 YEARS OLD,PLEASE BE PATIENT I,AM 9 YEARS OLD
ST20231205_202320_THAT WASNT VERY CASH MONEY OF YOU,THAT WASN'T VERY,CASH MONEY OF YOU
ST20231205_202321_DON'T WORRY I DID THIS ON A MANNEQUIN ONCE,DON'T WORRY I DID THIS,ON A MANNEQUIN ONCE
ST20231205_202322_THE LAST GREAT AMERICAN DYNASTY,THE LAST GREAT,AMERICAN DYNASTY
ST20231205_202323_IF IT MEANS A LOT TO YOU,IF IT MEANS A,LOT TO YOU
ST20231205_202324_IM HUNGRY,I'M,HUNGRY
ST20231205_202325_DONT YOU DARE SETTLE FOR FINE,DON'T YOU DARE,SETTLE FOR FINE
ST20231205_202326_SOME WOMEN FEAR THE FIRE OTHER SIMPLY BECOME IT,SOME WOMEN FEAR THE FIRE,OTHER SIMPLY BECOME IT
ST20231205_202327_I AM ONLY TALKING TO MY LEOPARD GECKO TODAY,I AM ONLY TALKING TO MY,LEOPARD GECKO TODAY
