SKU,Name1,Name2
ST20231219_223838_MEET ME AT THE BAR,MEET ME AT,THE BAR
ST20231219_223839_HE WAS LIKE A FATHER TO ME,HE WAS LIKE A,FATHER TO ME
ST20231219_223840_WHATEVER FLOATEMS YOUR BOATEM WITH A GOATEM,WHATEVER FLOATEMS YOUR,BOATEM WITH A GOATEM
ST20231219_223841_NO BACKSEAT DRIVING EVEN IF YOURE A BACKSEAT DRIVER,"NO BACKSEAT DRIVING, EVEN IF",YOU'RE A BACKSEAT DRIVER
ST20231219_223842_LOVE ACTUALLY IS ALL AROUND,LOVE ACTUALLY,IS ALL AROUND
ST20231219_223843_IM NOT LAZY IM JUST ON ENERGY SAVING MODE,I'M NOT LAZY; I'M JUST,ON ENERGY-SAVING MODE
ST20231219_223844_LIVE IN A VAN DOWN BY THE RIVER,LIVE IN A VAN,DOWN BY THE RIVER
ST20231219_223845_WE ARE FLUCTUATING AND THATS OK,WE ARE FLUCTUATING,AND THAT'S OK
ST20231219_223846_I BECAME A JANITOR FOR THE MONEY AND FAME,I BECAME A JANITOR FOR,THE MONEY AND FAME
ST20231219_223847_I AM NOT THE MEEK AND OBEDIENT TYPE,I AM NOT THE MEEK,AND OBEDIENT TYPE
ST20231219_223848_THE REST IS SILENCE,THE REST IS,SILENCE
ST20231219_223849_DID I STEP ON YOUR MOMENT,DID I STEP ON,YOUR MOMENT?
ST20231219_223850_NATURES SYMPHONY PLAYS FOR THE WILD AT HEART,NATURE'S SYMPHONY PLAYS,FOR THE WILD AT HEART
ST20231219_223851_OUT FOR A WALK BITCH,OUT FOR A,WALK BITCH
ST20231219_223852_MARSUPIAL CROSSING TAKE IT SLOW,MARSUPIAL,"CROSSING, TAKE IT SLOW!"
ST20231219_223853_NO CHANGING THE RADIO STATION,NO CHANGING THE,RADIO STATION
ST20231219_223854_LETS KEEP THE DUMBFUCKERY TO A MINIMUM TODAY,LET'S KEEP THE,DUMBFUCKERY TO A MINIMUM TODAY
ST20231219_223855_YOU COULD RATTLE THE STARS,YOU COULD,RATTLE THE STARS
ST20231219_223856_WORLDS OKAYEST LOSS PREVENTION MANAGER,WORLD'S OKAYEST LOSS,PREVENTION MANAGER
ST20231219_223857_UMMM FOLLOW YOUR DREAMS YEAH,UMMM FOLLOW YOUR,DREAMS? YEAH!
ST20231219_223858_RESPONSIBLE FOR MY OWN HAPPINESS,RESPONSIBLE FOR MY,OWN HAPPINESS?
ST20231219_223859_ITS NOT THE PLANE ITS THE PILOT GLASSES,IT'S NOT THE PLANE,IT'S THE PILOT GLASSES
ST20231219_223900_NOBODY IS COMING TO SAVE YOU,NOBODY IS COMING,TO SAVE YOU
ST20231219_223901_WANDERLUST WHISPERS AND THE WILD HEED THE CALL,"WANDERLUST WHISPERS, AND",THE WILD HEED THE CALL
ST20231219_223902_YOU CAN'T TAKE LOVED AWAY,YOU CAN'T,TAKE LOVED AWAY
ST20231219_223903_DINOSOURS MATE STRAIGHT UP,"DINOSOURS MATE,",STRAIGHT UP
ST20231219_223904_IM NOT IN YOUR LITTLE BOOK CLUB,I'M NOT IN YOUR,LITTLE BOOK CLUB
ST20231219_223905_NERVE OVERLOAD ERROR 404,NERVE,"OVERLOAD, ERROR 404"
ST20231219_223906_ANYONE GOT ANY TETS,ANYONE GOT,ANY TETS?
ST20231219_223907_IT'S NOT A PHASE IT'S WHO I AM,"IT'S NOT A PHASE,",IT'S WHO I AM
ST20231219_223908_ROAST MARSHMALLOWS MAKE MEMORIES AND LEAVE ONLY FOOTPRINTS BEHIND,"ROAST MARSHMALLOWS, MAKE MEMORIES,",AND LEAVE ONLY FOOTPRINTS BEHIND
ST20231219_223909_EMBARK ON COURAGEOUS EXPEDITIONS WHERE CHALLENGES ARE CONQUERED,"EMBARK ON COURAGEOUS EXPEDITIONS,",WHERE CHALLENGES ARE CONQUERED
ST20231219_223910_BORN WITH AN EXPLORERS HEART THRIVING IN THE WILD UNKNOWN,"BORN WITH AN EXPLORER'S HEART,",THRIVING IN THE WILD UNKNOWN
ST20231219_223911_FEARFULLY AND WONDERFULLY MADE,FEARFULLY AND,WONDERFULLY MADE
ST20231219_223912_SPREAD LOVE NOT VIRUS,SPREAD LOVE,NOT VIRUS
ST20231219_223913_I HAVE NO IDEA WHAT IM DOING,I HAVE NO IDEA,WHAT I'M DOING
ST20231219_223914_I BECAME A GARBAGE COLLECTOR FOR THE MONEY AND FAME,I BECAME A GARBAGE,COLLECTOR FOR THE MONEY AND FAME
ST20231219_223915_WARNING DONT DO COKE IN BATHROOM,WARNING DON'T DO,COKE IN BATHROOM
ST20231219_223916_FAMILY DONT END IN BLOOD,FAMILY DON'T,END IN BLOOD
ST20231219_223917_DONT MAKE ME REPEAT MYSELF,DON'T MAKE ME,REPEAT MYSELF
ST20231219_223918_LIVE A LIFE WORTH DYING FOR,LIVE A LIFE,WORTH DYING FOR
