SKU,Name1,Name2
ST20231121_205750_I SPEAK FLUENT MOVIE QUOTES,I SPEAK FLUENT,MOVIE QUOTES
ST20231121_205751_LIFE UH FINDS A WAY,LIFE UH,FINDS A WAY
ST20231121_205752_LIVE BY THE SUN LOVE BY THE MOON,"LIVE BY THE SUN,",LOVE BY THE MOON!
ST20231121_205755_KIDNEY FUNCTION IS NOT A RIGHT BUT A PROVILEGE,KIDNEY FUNCTION IS NOT A,"RIGHT, BUT A PROVILEGE"
ST20231121_205757_CUSTOMERS ARE NOT RIGHT ON MY SHIFT,CUSTOMERS ARE NOT,RIGHT ON MY SHIFT
ST20231121_205758_DONT WASTE YOUR POTENTIAL NEURON,DON'T WASTE YOUR,POTENTIAL NEURON
ST20231121_205759_BORN TO SLAY FORCED TO WORK,BORN TO SLAY,FORCED TO WORK
ST20231121_205800_SKATEBOARDING IS NOT A CRIME,SKATEBOARDING IS,NOT A CRIME
ST20231121_205801_OH I'M NOT A DOCTOR,OH I'M NOT,A DOCTOR
ST20231121_205806_I JUST LIKE SMILING,I JUST LIKE,SMILING
ST20231121_205807_NOT ALL TREASURE'S SILVER AND GOLD MATE,NOT ALL TREASURE'S,"SILVER AND GOLD, MATE"
ST20231121_205808_LIVE A LIFE WORTH DYING FOR,LIVE A LIFE,WORTH DYING FOR
ST20231121_205809_HONK IF YOURE HORNY,HONK IF,YOU'RE HORNY
ST20231121_205810_WHATEVER FLOATS YOUR GOAT,WHATEVER,FLOATS YOUR GOAT
ST20231121_205813_DONT BELIEVE EVERYTHING YOU THINK,DON'T BELIEVE,EVERYTHING YOU THINK.
ST20231121_205814_BACK OFF I HAVE A CRAZY SISTER,BACK OFF I HAVE A,CRAZY SISTER
ST20231121_205815_DONT STOP UNTIL YOU ARE PROUD,DONT STOP UNTIL,YOU ARE PROUD
ST20231121_205818_PART OF THE JOURNEY IS THE END,PART OF THE,JOURNEY IS THE END
ST20231121_205819_ALWAYS COLD SO COLD,"ALWAYS COLD,",SO COLD
ST20231121_205820_THROUGH LOVE ALL IS POSSIBLE,THROUGH LOVE ALL,IS POSSIBLE
ST20231121_205821_STAY SINGLE ANTI VALENTINE,STAY SINGLE,ANTI VALENTINE
ST20231121_205822_THAT WHICH DOES NOT KILL YOU,THAT WHICH DOES,NOT KILL YOU
ST20231121_205823_I JUST WANNA GIVE YOU THE CREEPS,I JUST WANNA GIVE,YOU THE CREEPS
ST20231121_205824_DON'T BELIEVE EVERYTHING YOU THINK,DON'T BELIEVE,EVERYTHING YOU THINK
