SKU,Name1,Name2
ST20240124_213907_NO BABY ON BOARD SO PLEASE FEEL FREE TO RUN INTO ME,NO BABY ON BOARD SO PLEASE,FEEL FREE TO RUN INTO ME
ST20240124_213908_VEHICLE SPEED MONITORED BY GPS,VEHICLE SPEED,MONITORED BY GPS
ST20240124_213909_MAXIMUM SPEED OF THIS VEHICLE 65 MPH,MAXIMUM SPEED OF THIS,VEHICLE 65 M.P.H
ST20240124_213910_EARL IS IN THE TRUNK,EARL IS IN,THE TRUNK
ST20240124_213911_I IDENTIFY AS A TOASTER,I IDENTIFY AS,A TOASTER
ST20240124_213912_POWERED BY JESUS,POWERED BY,JESUS
ST20240124_213913_BIGFOOT DOESNT BELIEVE IN YOU EITHER,BIGFOOT DOESN'T,BELIEVE IN YOU EITHER
ST20240124_213914_LOUDER THAN YOUR GIRLFRIEND LAST NIGHT,LOUDER THAN YOUR,GIRLFRIEND LAST NIGHT
ST20240124_213915_HUSTLE HIT NEVER QUIT,HUSTLE HIT,NEVER QUIT
ST20240124_213916_LOVE AT FIRST SPIKE,LOVE AT,FIRST SPIKE
ST20240124_213917_YOU ARE TURTLEY AWESOME,YOU ARE,TURTLEY AWESOME
ST20240124_213918_NOT ALL DISABILITIES ARE VISIBLE,NOT ALL,DISABILITIES ARE VISIBLE
ST20240124_213919_DYSLEXICS ARE TEOPLE POO,DYSLEXICS ARE,TEOPLE POO
ST20240124_213920_I LOVE PEEING OUTSIDE,I LOVE,PEEING OUTSIDE
ST20240124_213921_KEEP ABORTION LEGAL & SAFE,KEEP ABORTION,LEGAL & SAFE
ST20240124_213922_NATURAL SELECTION INTERFERENCE SQUAD,NATURAL SELECTION,INTERFERENCE SQUAD
ST20240124_213923_IF MY DOG DOESNT LIKE YOU NEITHER DO I,IF MY DOG DOESN'T,LIKE YOU NEITHER DO I
ST20240124_213924_GO AWAY OR I SHALL TAUNT YOU SECOND TIME,GO AWAY OR I SHALL,TAUNT YOU SECOND TIME
ST20240124_213926_DREAMS DONT WORK UNLESS YOU DO,DREAMS DON'T WORK,UNLESS YOU DO
ST20240124_213927_I PROMISE IM NICER THAN MY FACE LOOKS,I PROMISE I'M NICER,THAN MY FACE LOOKS
ST20240124_213928_CARPE DIEM SEIZE THE DAY,CARPE DIEM,SEIZE THE DAY
ST20240124_213929_BEGIN EACH DAY WITH A GRATEFUL HEART,BEGIN EACH DAY WITH,A GRATEFUL HEART
ST20240124_213930_STAY POSITIVE WORK HARD MAKE IT HAPPEN,STAY POSITIVE WORK,HARD MAKE IT HAPPEN
ST20240124_213931_BE YOUR OWN KIND OF BEAUTIFUL,BE YOUR OWN KIND,OF BEAUTIFUL
ST20240124_213932_BORN TO GAME FORCE TO GO TO SCHOOL,BORN TO GAME FORCE,TO GO TO SCHOOL
ST20240124_213933_KEEP TALKING IM DIAGNOSING YOU,KEEP TALKING IM,DIAGNOSING YOU
ST20240124_213934_ID RATHER BE KILLING ZOMBIES,I'D RATHER BE,KILLING ZOMBIES
ST20240124_213935_MAYBE SHES BORN WITH ITMAYBE ITS SERTRALINE,MAYBE SHE'S BORN WITH,"IT,MAYBE IT'S SERTRALINE"
ST20240124_213936_LIVE LAUGH POOP,LIVE,LAUGH POOP
ST20240124_213937_STOP TALKING START DOING,STOP TALKING,START DOING
ST20240124_213938_I WANT TO BELIEVE,I WANT TO,BELIEVE
ST20240124_213939_ABORT PLANNED PARENTHOOD,ABORT PLANNED,PARENTHOOD
ST20240124_213940_DEFUND PLANNED PARENTHOOD,DEFUND PLANNED,PARENTHOOD
ST20240124_213941_LIFE BEGINS AT CONCEPTION ENDS AT PLANNED PARENTHOOD,LIFE BEGINS AT CONCEPTION ,ENDS AT PLANNED PARENTHOOD
ST20240124_213942_JARVIS IS MY COPILOT,JARVIS IS MY,COPILOT
ST20240124_213943_BACK TO THE FUTURE,BACK TO THE,FUTURE
ST20240124_213944_ALL LIVES MATTER,ALL LIVES,MATTER
ST20240124_213945_DONT HONK AT ME MY DADS IS DEAD,DON'T HONK AT ME,MY DADS IS DEAD
ST20240124_213946_DONT HONK AT ME MY MOM IS DEAD,DON'T HONK AT ME,MY MOM IS DEAD
ST20240124_213947_DONT HONK AT ME ILL CUM,DON'T HONK AT,ME I'LL CUM
ST20240124_213948_HUMANKIND BE BOTH,HUMANKIND,BE BOTH
ST20240124_213949_MAKE AMERICA DECENT AGAIN,MAKE AMERICA,DECENT AGAIN
ST20240124_213950_BESTIE LET ME MERGE,BESTIE LET,ME MERGE
ST20240124_213951_I STAND WITH ISRAEL,I STAND,WITH ISRAEL
ST20240124_213952_DRIVER IT LIKE YOU STOLE IT,DRIVER IT LIKE,YOU STOLE IT
ST20240124_213953_I MIGHT BE SLOW BUT AT LEAST IM AHEAD OF YOU,I MIGHT BE SLOW BUT AT,LEAST I'M AHEAD OF YOU
ST20240124_213954_NORMALIZE HITTING THE CURB,NORMALIZE,HITTING THE CURB
ST20240124_213955_HORN BROKEN WATCH FOR FINGER,HORN BROKEN,WATCH FOR FINGER
ST20240124_213956_HORN BROKEN WATCH FOR FINGER,HORN BROKEN,WATCH FOR FINGER
ST20240124_213957_HEAVILY ARMED EASILY PISSED,HEAVILY ARMED,EASILY PISSED
ST20240124_213958_EASILY PISSED AND HEAVILY ARMED HELMET,EASILY PISSED AND,HEAVILY ARMED HELMET
ST20240124_213959_WE THE PEOPLE ARE PISSED OFF,WE THE PEOPLE,ARE PISSED OFF
ST20240124_214000_MY OTHER CAR IS A BROOM,MY OTHER CAR,IS A BROOM
ST20240124_214001_WILL YOU SHUT UP MAN,WILL YOU,"SHUT UP, MAN"
ST20240124_214002_GEORGIA BULLDOG BUMPER STICKER,GEORGIA BULLDOG,BUMPER STICKER
ST20240124_214003_IF YOURE GONNA RIDE MY,IF YOU'RE,GONNA RIDE MY
ST20240124_214004_ON MY WAY TO GET A LOBOTOMY,ON MY WAY TO,GET A LOBOTOMY
ST20240124_214005_IM NOT DRUNK IM PASSING OUT SNACKS,I'M NOT DRUNK I'M,PASSING OUT SNACKS
ST20240124_214006_DONT HONK AT ME IM SENSITIVE,DONT HONK AT ME,I'M SENSITIVE
ST20240124_214007_GOD BLESS THE WHOLE WORLD NO EXCEPTIONS,GOD BLESS THE WHOLE,WORLD NO EXCEPTIONS
ST20240124_214008_HEAVEN AND HELL,HEAVEN,AND HELL
ST20240124_214009_POLICE LIVES MATTER,POLICE,LIVES MATTER
ST20240124_214010_DOG IS MY COPILOT,DOG IS MY,COPILOT
ST20240124_214011_NO FARMS NO FOOD,NO FARMS,NO FOOD
ST20240124_214012_IMPEACH JOE BIDEN,IMPEACH,JOE BIDEN
ST20240124_214013_21 IS SIMPLY TOO MANY PILOTS,21 IS SIMPLY TOO,MANY PILOTS
ST20240124_214014_NAVY GIRLFRIEND,NAVY,GIRLFRIEND
ST20240124_214015_LOVE IS GREATER THAN FEAR,LOVE IS,GREATER THAN FEAR
ST20240124_214016_THE WALKING DEAD,THE,WALKING DEAD
ST20240124_214017_ONLY GAY COPS PULL ME OVER,ONLY GAY COPS,PULL ME OVER
ST20240124_214018_GRANNY ON BOARD,GRANNY ON,BOARD
ST20240124_214019_AUTISM AWARENESS,AUTISM,AWARENESS
ST20240124_214020_SHOW ME YOUR KITTIES,SHOW ME YOUR,KITTIES
ST20240124_214021_SACRED HEART OF JESUS,SACRED HEART,OF JESUS
ST20240124_214022_LOVE ANIMALS EAT PLANTS,LOVE ANIMALS,EAT PLANTS
ST20240124_214023_EAT BEEF THE WEST WASNT WON ON SALAD,EAT BEEF THE WEST,WASNT WON ON SALAD
ST20240124_214024_DO NOT TAILGATE,DO NOT,TAILGATE
ST20240124_214025_MAKE AMERICA THINK AGAIN,MAKE AMERICA,THINK AGAIN
ST20240124_214026_I STAND WITH TRUMP,I STAND,WITH TRUMP
ST20240124_214027_IF YOU CAN READ THIS YOU ARE TOO CLOSE,IF YOU CAN READ THIS,YOU ARE TOO CLOSE
ST20240124_214028_END GUN VIOLENCE,END GUN,VIOLENCE
ST20240124_214029_I LOVE MY GIRLFRIEND,I LOVE MY,GIRLFRIEND
ST20240124_214030_MY KID IS AN A HOLE,MY KID IS,AN A HOLE
ST20240124_214031_NO JUSTICE NO PEACE,NO JUSTICE,NO PEACE
ST20240124_214032_MY CAT IS A COMMUNIST,MY CAT IS A,COMMUNIST
ST20240124_214033_MY DAUGHTER IS AN HONOR STUDENT,MY DAUGHTER IS AN,HONOR STUDENT
ST20240124_214034_DRAIN THE SWAMP,DRAIN THE,SWAMP
ST20240124_214035_I HAVE KIDS PARK TOO CLOSE,I HAVE KIDS,PARK TOO CLOSE
ST20240124_214036_TRUMP IS MY PRESIDENT,TRUMP IS MY,PRESIDENT
ST20240124_214037_DOGS BECAUSE PEOPLE SUCK,DOGS BECAUSE,PEOPLE SUCK
ST20240124_214038_WATCH FOR MOTORCYCLES,WATCH FOR,MOTORCYCLES
ST20240124_214039_WAG MORE BARK LESS,WAG MORE,BARK LESS
ST20240124_214040_PROUD PARENT OF A KID WHO IS SOMETIMES,PROUD PARENT OF A KID,WHO IS SOMETIMES
ST20240124_214041_PROUD PARENT OF A GREAT KID WHO IS SOMETIMES AN AHOLE AND THATS OK,PROUD PARENT OF A GREAT KID WHO IS,"SOMETIMES AN AHOLE, AND THAT'S OK"
ST20240124_214042_I AM KEN ENOUGH,I AM KEN,ENOUGH
ST20240124_214043_NATURE IS MY CHURCH,NATURE IS,MY CHURCH
ST20240124_214044_TRUMP SKIS IN JEANS,TRUMP SKIS,IN JEANS
ST20240124_214045_MAKE AMERICA GREEN AGAIN,MAKE AMERICA,GREEN AGAIN
ST20240124_214046_MY CHILD IS AN HONOR STUDENT,MY CHILD IS AN,HONOR STUDENT
ST20240124_214047_I AM WOMAN WATCH ME VOTE,I AM WOMAN,WATCH ME VOTE
ST20240124_214048_YIELD TO THE PRINCESS,YIELD TO THE,PRINCESS
ST20240124_214049_THE DUDE ABIDES,THE DUDE,ABIDES
ST20240124_214050_LEFT LANE IS FOR PASSING,LEFT LANE IS,FOR PASSING
ST20240124_214051_CAUTION DRIVER SINGING,CAUTION,DRIVER SINGING
ST20240124_214052_THE FUTURE IS FEMALE,THE FUTURE,IS FEMALE
ST20240124_214053_TRUMP MAKE LIBERALS CRY AGAIN,TRUMP MAKE,LIBERALS CRY AGAIN
ST20240124_214054_MAKE AMERICA SMART AGAIN,MAKE AMERICA,SMART AGAIN
ST20240124_214055_BEAUTY AND THE BEAST,BEAUTY AND,THE BEAST
ST20240124_214056_GO AROUND ME IM RETIRED,GO AROUND ME,I'M RETIRED
ST20240124_214057_WOMEN WHO BEHAVE RARELY MAKE HISTORY,WOMEN WHO BEHAVE,RARELY MAKE HISTORY
ST20240124_214058_I SUPPORT LAW ENFORCEMENT,I SUPPORT LAW,ENFORCEMENT
ST20240124_214059_NO STEP ON SNEK,NO STEP,ON SNEK
ST20240124_214101_USE YOUR TURN SIGNAL,USE YOUR,TURN SIGNAL
ST20240124_214102_ADOPT DONT SHOP,ADOPT,DONT SHOP
ST20240124_214103_THE MOUNTAINS ARE CALLING,THE MOUNTAINS,ARE CALLING
ST20240124_214104_NUKE THE WHALES,NUKE THE,WHALES
ST20240124_214105_SUCK IT UP BUTTERCUP,SUCK IT UP,BUTTERCUP
ST20240124_214106_ON WEDNESDAYS WE WEAR PINK,ON WEDNESDAYS,WE WEAR PINK
ST20240124_214107_IF YOU AINT FIRST YOURE LAST,IF YOU AINT,FIRST YOURE LAST
ST20240124_214108_HONK IF YOUR GAY,HONK IF,YOUR GAY
ST20240124_214109_BE KIND TO ANIMALS,BE KIND TO,ANIMALS
ST20240124_214110_CRAZY CAT LADY,CRAZY CAT,LADY
ST20240124_214111_GIVE PEACE A CHANCE,GIVE PEACE,A CHANCE
