SKU,Name1,Name2
ST20240114_193653_PLEASE BE PATIENT I DONT KNOW MY RIGHTS AND LEFTS,PLEASE BE PATIENT I DON'T,KNOW MY RIGHTS AND LEFTS
ST20240114_193654_MOTHER SHOULD I TRUST THE GOVERNMENT,MOTHER SHOULD I,TRUST THE GOVERNMENT?
ST20240114_193655_HOPE YOUR DAY IS AS AWEINSPIRING AS A BLANK CANVAS,HOPE YOUR DAY IS AS,AWE-INSPIRING AS A BLANK CANVAS
ST20240114_193656_COFFEE SHOTS AND HEAVY SQUATS,COFFEE SHOTS AND,HEAVY SQUATS
ST20240114_193657_HAPPINESS CAN BE FOUND IN BOOKS,HAPPINESS CAN BE,FOUND IN BOOKS
ST20240114_193658_VENTURE INTO THE UNKNOWN AND DISCOVER WHAT AWAITS,VENTURE INTO THE UNKNOWN,AND DISCOVER WHAT AWAITS
ST20240114_193659_DO SOMETHING NEW EVERYDAY,DO SOMETHING,NEW EVERYDAY
ST20240114_193701_WOMENS RIGHTS BEGIN IN THE WOMB,WOMEN'S RIGHTS,BEGIN IN THE WOMB
ST20240114_193702_WISHING YOU A SLEIGH FULL OF HAPPINESS,WISHING YOU A SLEIGH,FULL OF HAPPINESS
ST20240114_193703_TAP THE BRAKES FOR POUCHES GALORE,TAP THE BRAKES FOR,POUCHES GALORE!
ST20240114_193704_THEY TOOK OUR JOBS,THEY TOOK,OUR JOBS!
ST20240114_193705_YOU JUST GOT PASSED MY A CHICK,YOU JUST GOT,PASSED MY A CHICK
ST20240114_193706_PROTECTING THE WILD IS PROTECTING OURSELVES,PROTECTING THE WILD IS,PROTECTING OURSELVES
ST20240114_193707_YOU CAN NEVER HAVE TOO MANY BAGS,YOU CAN NEVER HAVE,TOO MANY BAGS
ST20240114_193708_HONK IF YOURE A SILLY GOOSE,HONK IF YOU'RE A,SILLY GOOSE
ST20240114_193709_I RUN BECAUSE I REALLY LOVE CHIPS,I RUN BECAUSE I,REALLY LOVE CHIPS
ST20240114_193710_NO ARGUING ABOUT WHO CONTROLS THE AIR CONDITIONING,NO ARGUING ABOUT WHO,CONTROLS THE AIR CONDITIONING
ST20240114_193711_PLEASE BE PATIENT NEW HUMAN,PLEASE BE,PATIENT NEW HUMAN
ST20240114_193712_IF I COLLAPSE PAUSE MY WATCH,IF I COLLAPSE,PAUSE MY WATCH
ST20240114_193713_EVERY TREE EVERY CREATURE WORTH FIGHTING FOR,"EVERY TREE, EVERY",CREATURE-WORTH FIGHTING FOR
ST20240114_193714_DONT MAKE ME USE MY HOCKEY MOM VOICE,DON'T MAKE ME USE MY,HOCKEY MOM VOICE
ST20240114_193715_ITS NOT EASY BEING MY WIFES ARM CANDY BUT HERE I AM NAILING IT,IT'S NOT EASY BEING MY WIFES ARM,CANDY BUT HERE I AM NAILING IT
ST20240114_193716_YOURE AMAZING KEEP THAT SHIT UP,YOU'RE AMAZING,KEEP THAT SHIT UP
ST20240114_193717_YOU CAN NEVER HAVE TOO MANY YACHTS,YOU CAN NEVER HAVE,TOO MANY YACHTS
ST20240114_193718_WHATS YOUR FAVORITE SCARY MOVIE,WHAT'S YOUR,FAVORITE SCARY MOVIE?
ST20240114_193719_TRUE FRIENDS ARE NEVER APART,TRUE FRIENDS ARE,NEVER APART
ST20240114_193720_LIFE ISNT FAIR IT IS BALANCED,"LIFE ISN'T FAIR,",IT IS BALANCED
ST20240114_193721_IM JUST BEING DRAMATIC ITS WHAT I DO,I'M JUST BEING,DRAMATIC IT'S WHAT I DO
ST20240114_193722_BE THE LEADER YOU WOULD FOLLOW,BE THE LEADER YOU,WOULD FOLLOW
ST20240114_193723_HIS GRACE IS SUFFICIENT,HIS GRACE IS,SUFFICIENT
ST20240114_193724_JUST A GIRL WHO LOVES RHINOS,JUST A GIRL WHO,LOVES RHINOS
ST20240114_193725_BETTER IDEAS WIN NOT LOUDER PEOPLE,"BETTER IDEAS WIN,",NOT LOUDER PEOPLE
ST20240114_193726_ITS A WONDERFUL LIFE EVERYTIME A BELL RINGS,"IT'S A WONDERFUL LIFE,",EVERYTIME A BELL RINGS
ST20240114_193727_DARKNESS CANNOT DRIVE OUT DARKNESS,DARKNESS CANNOT,DRIVE OUT DARKNESS
ST20240114_193728_WORLDS OKAYEST SISTER,WORLD'S,OKAYEST SISTER
ST20240114_193729_SO IT WAS ALL YOUR WORK,SO IT WAS ALL,YOUR WORK
ST20240114_193730_YOUR VIBE ATTRACTS YOUR TRIBE,YOUR VIBE,ATTRACTS YOUR TRIBE
ST20240114_193731_I AM NOT ASHAMED OF THE GOSPEL,I AM NOT ASHAMED,OF THE GOSPEL
ST20240114_193732_ALL YOU NEED IS TO BELIEVE IN YOURSELF,ALL YOU NEED IS TO,BELIEVE IN YOURSELF
ST20240114_193733_TOASTER DUEL CRUMBS OR CONQUEST,"TOASTER DUEL,",CRUMBS OR CONQUEST?
ST20240114_193734_HONK IF YOU HONK PLEASE,HONK IF YOU,HONK PLEASE
ST20240114_193735_JUST A GIRL WHO LOVES POMERANIAN,JUST A GIRL WHO,LOVES POMERANIAN
ST20240114_193736_IM NOT CONVINCED I KNOW HOW TO READ,I'M NOT CONVINCED I,KNOW HOW TO READ
ST20240114_193737_YOU CAN NEVER HAVE TOO MANY COLOURS OF PAINT,YOU CAN NEVER HAVE TOO,MANY COLOURS OF PAINT!
ST20240114_193738_YOU CAN NEVER HAVE TOO MANY RECORDERS,YOU CAN NEVER HAVE,TOO MANY RECORDERS
ST20240114_193739_STOP WHINING AND DO YOUR JOB,STOP WHINING AND,DO YOUR JOB!
ST20240114_193740_WISHING YOU A DAY AS RELAXING AS A ROOT CANAL,WISHING YOU A DAY AS,RELAXING AS A ROOT CANAL
ST20240114_193741_IT IS WHAT IT IS,IT IS WHAT,IT IS
ST20240114_193742_THE MAN WHO WOULD BE KING,THE MAN WHO,WOULD BE KING
ST20240114_193743_DECK THE HALLS WITH LOVE AND LAUGHTER,DECK THE HALLS WITH,LOVE AND LAUGHTER
ST20240114_193744_THE SECRET S GRATITUDE,THE SECRET S,GRATITUDE
ST20240114_193745_JUST A BOY WHO LOVES CHAMELEONS,JUST A BOY WHO,LOVES CHAMELEONS
ST20240114_193746_WE DONT NEED NO STINKING BADGES,WE DON'T NEED NO,STINKING BADGES
ST20240114_193747_BE KIND TO YOUR MIND,BE KIND TO,YOUR MIND
ST20240114_193748_RESOLUTIONS ARE OVERRATED BRING ON THE SNACKS,RESOLUTIONS ARE,OVERRATED. BRING ON THE SNACKS!
ST20240114_193749_LIFE DOESNT MAKE NARRATIVE SENSE,LIFE DOESN'T MAKE,NARRATIVE SENSE
ST20240114_193750_YOU ARE ANYTHING BUT ORDINARY,YOU ARE ANYTHING,BUT ORDINARY
ST20240114_193751_EVERYTHING HAPPENS FOR A REASON,EVERYTHING,HAPPENS FOR A REASON
