SKU,Name1,Name2
ST20231211_103411_I CAN DO THIS ALL DAY,I CAN DO,THIS ALL DAY
ST20231211_103412_THINKING IS MY FIGHTING,THINKING IS,MY FIGHTING
ST20231211_103414_I BE DERE FOR YOU,I BE DERE,FOR YOU
ST20231211_103415_BUY ME BOOKS AND CALL ME PRETTY,BUY ME BOOKS AND,CALL ME PRETTY
ST20231211_103416_DREAMS ARE FOR PEOPLE WHO ARE SLEEPING,DREAMS ARE FOR PEOPLE,WHO ARE SLEEPING
ST20231211_103417_DO NOT WORRY YOU ARE SANE,DO NOT WORRY,YOU ARE SANE
ST20231211_103418_WHAT IF WE REWRITE THE STARS,WHAT IF WE,REWRITE THE STARS?
ST20231211_103419_THE BEAUTIFUL THING ABOUT LEARNING,THE BEAUTIFUL THING,ABOUT LEARNING
ST20231211_103420_BE THE FULLEST VERSION OF YOU,BE THE FULLEST,VERSION OF YOU
ST20231211_103421_THERES A MONSTER INSIDE ALL OF US,THERE'S A MONSTER,INSIDE ALL OF US
ST20231211_103422_WOMEN DONT OWE YOU SHIT,WOMEN DON'T,OWE YOU SHIT
ST20231211_103423_INSIST ON YOUR CUP OF STARS,INSIST ON YOUR,CUP OF STARS
ST20231211_103424_ASSUMING DIRECT CONTROL,ASSUMING,DIRECT CONTROL
ST20231211_103425_BOOK A DAY KEEPS REALITY AWAY,BOOK A DAY KEEPS,REALITY AWAY
ST20231211_103426_DREAM WITHIN A DREAM,DREAM WITHIN,A DREAM
ST20231211_103427_WATER OFF A DUCKS BACK,WATER OFF A,DUCK'S BACK
ST20231211_103428_DID YOU TOUCH MY DRUMSET STEP BROTHERS,DID YOU TOUCH MY,DRUMSET STEP BROTHERS
ST20231211_103429_ENERGY FLOWS WHERE INTENTION GOES,ENERGY FLOWS WHERE,INTENTION GOES
ST20231211_103430_FOURTH WING IRON SQUAD PATCH,FOURTH WING IRON,SQUAD PATCH
ST20231211_103431_COULD YOU LIKE CHILL FOR A SEC,COULD YOU LIKE,CHILL FOR A SEC?
ST20231211_103432_NOTHING ON THE INSIDE NOTHING ON THE OUTSIDE,"NOTHING ON THE INSIDE,",NOTHING ON THE OUTSIDE
ST20231211_103433_CRY TODAY SMILE TOMORROW,"CRY TODAY,",SMILE TOMORROW
ST20231211_103434_WHAT IS COLLEGE,WHAT IS,COLLEGE?
ST20231211_103435_GOD IS OUR REFUGE AND STRENGTH,GOD IS OUR REFUGE,AND STRENGTH
ST20231211_103436_TAKE CARE OF YOUR ENERGY,TAKE CARE OF,YOUR ENERGY
ST20231211_103437_BECAUSE I AM WHAT SICKENING,BECAUSE I AM,WHAT? SICKENING
ST20231211_103438_I HAVE CLASS AND YOU DONT,I HAVE CLASS,AND YOU DON'T
ST20231211_103439_TUNE MY HEART TO SING THY GRACE,TUNE MY HEART TO,SING THY GRACE
ST20231211_103440_I WILL INCITE CHAOS,I WILL,INCITE CHAOS
ST20231211_103441_SORRY BABE GOTTA HANDLE THESE NINJAS,"SORRY BABE, GOTTA",HANDLE THESE NINJAS
ST20231211_103442_NORMAL IS THE CRUELEST INSULT,NORMAL IS THE,CRUELEST INSULT
ST20231211_103443_BE STRONG AND COURAGEOUS,BE STRONG AND,COURAGEOUS
ST20231211_103444_THE STARS INCLINE US THEY DO NOT BIND US,"THE STARS INCLINE US,",THEY DO NOT BIND US
ST20231211_103445_AND THATS ALL I HAVE TO SAY ABOUT THAT,AND THAT'S ALL I HAVE,TO SAY ABOUT THAT
ST20231211_103446_HERES LOOKING AT YOU KID,HERE'S LOOKING,"AT YOU, KID."
ST20231211_103447_I LOVE YOU HAVE A GOOD CHRISTMAS,I LOVE YOU HAVE A,GOOD CHRISTMAS
ST20231211_103448_KEEP CALM AND DONT FREAK OUT,KEEP CALM AND,DON'T FREAK OUT
ST20231211_103449_NORMAL IS AN ILLUSION,NORMAL IS AN,ILLUSION
ST20231211_103450_I COOKED I CLEANED I MADE IT NICE,"I COOKED, I","CLEANED, I MADE IT NICE"
ST20231211_103451_CLEAR EYES FULL HEARTS CANT LOSE,"CLEAR EYES, FULL","HEARTS, CAN'T LOSE"
ST20231211_103452_I DONT APPRECIATE YOUR LACK OF SARCASM,I DON'T APPRECIATE,YOUR LACK OF SARCASM
ST20231211_103453_HARD WORK BEATS TALENT,HARD WORK,BEATS TALENT
ST20231211_103454_THE BUILDING WAS ON FIRE,THE BUILDING,WAS ON FIRE
ST20231211_103455_TO SLEEP PERCHANCE TO DREAM,TO SLEEP,PERCHANCE TO DREAM
ST20231211_103456_SILVER FOR MONSTERS STEEL FOR HUMANS,"SILVER FOR MONSTERS,",STEEL FOR HUMANS
ST20231211_103457_MAY ALL YOUR BACON BURN,MAY ALL YOUR,BACON BURN
ST20231211_103458_LIFE IS A BOOK,LIFE IS A,BOOK
ST20231211_103459_WAR IS THE REMEDY THAT OUR ENEMIES HAVE CHOSEN,WAR IS THE REMEDY THAT,OUR ENEMIES HAVE CHOSEN
ST20231211_103500_IVE TRAVELED 500 MILES TO GIVE YOU MY SEED,I'VE TRAVELED 500 MILES,TO GIVE YOU MY SEED
ST20231211_103501_DONT LET THE HARD DAYS WIN,DON'T LET THE,HARD DAYS WIN
ST20231211_103502_YOURE GONNA MAKE IT AFTER ALL,YOU'RE GONNA MAKE,IT AFTER ALL
ST20231211_103503_IM SURROUNDED BY IDIOTS,I'M SURROUNDED,BY IDIOTS
ST20231211_103504_YOU ALWAYS HAVE A SAY,YOU ALWAYS,HAVE A SAY
ST20231211_103505_YOURE A DAISY IF YOU DO,YOU'RE A DAISY,IF YOU DO
ST20231211_103506_STAY TRUE TO YOU,STAY TRUE,TO YOU
ST20231211_103507_YOU HAVE BEAUTIFUL EYES,YOU HAVE,BEAUTIFUL EYES
ST20231211_103508_I AM ALLOWED TO TAKE UP SPACE,I AM ALLOWED TO,TAKE UP SPACE
