SKU,Name1,Name2
ST20231115_204946_WHAT YOU THINK YOU BECOME,WHAT YOU THINK,YOU BECOME
ST20231115_204947_GOTTA GO SCREAM INTO THE VOID,GOTTA GO SCREAM,INTO THE VOID
ST20231115_204948_I AM SO MUCH BETTER THAN BEFORE,I AM SO MUCH,BETTER THAN BEFORE
ST20231115_204949_I LOVE TO MAKE BOYS CRY,I LOVE TO,MAKE BOYS CRY
ST20231115_204950_EVEN DUCT TAPE CANT FIX STUPID,EVEN DUCT TAPE,CAN'T FIX STUPID
ST20231115_204951_TODAY IS BEAUTIFUL AND IT IS YOURS,TODAY IS BEAUTIFUL,AND IT IS YOURS.
ST20231115_204952_REAL MEN DONT NEED INSTRUCTIONS,REAL MEN DON'T,NEED INSTRUCTIONS!
ST20231115_204953_WE ARE ALL STORIES IN THE END,WE ARE ALL,STORIES IN THE END
ST20231115_204954_SORE TODAY STRONG TOMORROW,SORE TODAY,STRONG TOMORROW
ST20231115_204955_HAVE COURAGE AND BE KIND,HAVE COURAGE,AND BE KIND
ST20231115_204956_OLD BUT NOT OBSOLETE,OLD BUT NOT,OBSOLETE
ST20231115_204957_LIFE IS SHORT AND SO AM I,LIFE IS SHORT,AND SO AM I
ST20231115_204958_WHAT WE DO IN THE SHADOWS,WHAT WE DO IN,THE SHADOWS
ST20231115_204959_TODAY I WILL BE POSITIVE,TODAY I WILL,BE POSITIVE
ST20231115_205000_NO REGRETS ONLY MEMORIES,NO REGRETS,ONLY MEMORIES
ST20231115_205001_TOMORROW IS ANOTHER DAY,TOMORROW IS,ANOTHER DAY
ST20231115_205002_READ BOOKS BE KIND STAY WEIRD,READ BOOKS BE,KIND STAY WEIRD
ST20231115_205003_EVERYONE IS REPLACEABLE,EVERYONE IS,REPLACEABLE
ST20231115_205004_BETTER IDEAS WIN NOT LOUDER PEOPLE,"BETTER IDEAS WIN,",NOT LOUDER PEOPLE
ST20231115_205005_THE PLACE OF DEAD ROADS,THE PLACE OF,DEAD ROADS
ST20231115_205006_I HOPE YOU HAVE THE DAY YOU DESERVE,I HOPE YOU HAVE THE,DAY YOU DESERVE!
ST20231115_205007_HAVE FUN STORMING THE CASTLE,HAVE FUN,STORMING THE CASTLE!
ST20231115_205008_THE HEAD AND THE HEART,THE HEAD AND,THE HEART
ST20231115_205009_TOGETHER WE ARE UNLIMITED,TOGETHER WE,ARE UNLIMITED
ST20231115_205010_I DONT CARE WHAT YOU THINK OF ME,I DON'T CARE WHAT,YOU THINK OF ME
ST20231115_205012_I DONT CARE WHAT YOU THINK,I DON'T CARE,WHAT YOU THINK
ST20231115_205013_NEVER LET THE FEAR OF STRIKING OUT,NEVER LET THE FEAR,OF STRIKING OUT
ST20231115_205014_LOVE IS BLIND AND LOVERS CANNOT SEE,LOVE IS BLIND AND,LOVERS CANNOT SEE
ST20231115_205015_DONT LET PIGEON DRIVE THE BUS,DONT LET PIGEON,DRIVE THE BUS
ST20231115_205016_THIS PAIN WOULDNT BE FOR EVERMORE,THIS PAIN WOULDN'T,BE FOR EVERMORE
ST20231115_205017_BLESS YOU FOR COMING OUT IN PUBLIC,BLESS YOU FOR,COMING OUT IN PUBLIC
ST20231115_205018_GOOD THINGS TAKE TIME,GOOD THINGS,TAKE TIME
ST20231115_205019_WHEN THEY GO LOW WE GO HIGH,WHEN THEY GO,"LOW, WE GO HIGH"
ST20231115_205020_I CAN BE TOTALLY FLEXIBLE,I CAN BE,TOTALLY FLEXIBLE
ST20231115_205021_IM SILENTLY JUDGING YOU,I'M SILENTLY,JUDGING YOU
ST20231115_205022_I AM A WOMAN PHENOMENALLY,I AM A WOMAN,PHENOMENALLY.
ST20231115_205023_REMIND YOURSELF LIFE IS A TEST,"REMIND YOURSELF,",LIFE IS A TEST
ST20231115_205024_YOU HAVE A PLACE IN MY HEART,YOU HAVE A PLACE,IN MY HEART
